"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","participant","task","new_targety","new_target_angle","relative_cursory","pv_angle_OG","pv_angle","isoutlier","subject"
210,45,4.3777,-4.646,4.3777,-4.646,528,395,0,-8.5,8.4853,-0.014719,3,0,360,1,1,0,1,"th_0710","align_explicit_train_selected",8.485281,44.9999358525315,3.854,41.3597537558934,3.64024624410656,FALSE,"th_0710"
211,135,-3.6326,-6.8551,-3.6326,-6.8551,528,395,0,-8.5,-8.4853,-0.014719,3,0,300,1,1,0,1,"th_0710","align_explicit_train_selected",8.485281,135.000064147469,1.6449,155.638213773498,-20.6382137734983,FALSE,"th_0710"
212,90,-0.3191,-2.4405,-0.3191,-2.4405,528,395,0,-8.5,0,3.5,3,0,381,1,1,0,1,"th_0710","align_explicit_train_selected",12,90,6.0595,93.014474869495,-3.01447486949503,FALSE,"th_0710"
213,45,3.6626,-4.2295,3.6626,-4.2295,528,395,0,-8.5,8.4853,-0.014719,3,0,440,1,1,0,1,"th_0710","align_explicit_train_selected",8.485281,44.9999358525315,4.2705,49.3819150921286,-4.38191509212864,FALSE,"th_0710"
214,45,4.0084,-5.1702,4.0084,-5.1702,528,395,0,-8.5,8.4853,-0.014719,3,0,480,1,1,0,1,"th_0710","align_explicit_train_selected",8.485281,44.9999358525315,3.3298,39.7165995016602,5.28340049833984,FALSE,"th_0710"
215,90,-0.8442,-0.004,-0.8442,-0.004,528,395,0,-8.5,0,3.5,3,0,620,1,1,0,1,"th_0710","align_explicit_train_selected",12,90,8.496,95.6745346265499,-5.67453462654993,FALSE,"th_0710"
216,135,-3.4031,-6.6833,-3.4031,-6.6833,528,395,0,-8.5,-8.4853,-0.014719,3,0,220,1,1,0,1,"th_0710","align_explicit_train_selected",8.485281,135.000064147469,1.8167,151.905059584233,-16.9050595842331,FALSE,"th_0710"
235,135,-3.8768,-4.3126,-3.8768,-4.3126,528,395,0,-8.5,-8.4853,-0.014719,3,0,640,1,1,0,1,"th_0710","align_explicit_train_selected",8.485281,135.000064147469,4.1874,132.794291196707,2.20570880329328,FALSE,"th_0710"
236,45,3.7637,-4.4449,3.7637,-4.4449,528,395,0,-8.5,8.4853,-0.014719,3,0,360,1,1,0,1,"th_0710","align_explicit_train_selected",8.485281,44.9999358525315,4.0551,47.1343769379406,-2.13437693794057,FALSE,"th_0710"
237,90,-0.281,-3.8445,-0.281,-3.8445,528,395,0,-8.5,0,3.5,3,0,320,1,1,0,1,"th_0710","align_explicit_train_selected",12,90,4.6555,93.4541090814945,-3.45410908149449,FALSE,"th_0710"
