"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","participant","task","new_targety","new_target_angle","relative_cursory","pv_angle_OG","pv_angle","isoutlier","subject"
45,135,-3.645,-5.8041,-3.645,-5.8041,528,395,0,-8.5,-8.4853,-0.014719,1,0,640,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,135.000064147469,2.6959,143.512781321556,-8.51278132155642,FALSE,"bd_0707"
65,90,-0.9341,-4.7516,-0.9341,-4.7516,528,395,0,-8.5,0,3.5,1,0,600,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,3.7484,103.993076581052,-13.9930765810521,FALSE,"bd_0707"
66,45,3.7881,-4.5379,3.7881,-4.5379,528,395,0,-8.5,8.4853,-0.014719,1,0,800,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,3.9621,46.2861334041603,-1.28613340416035,FALSE,"bd_0707"
67,45,4.1045,-4.4857,4.1045,-4.4857,528,395,0,-8.5,8.4853,-0.014719,1,0,920,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,4.0143,44.3634691467241,0.636530853275914,FALSE,"bd_0707"
68,135,-2.9701,-6.1051,-2.9701,-6.1051,528,395,0,-8.5,-8.4853,-0.014719,1,0,620,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,135.000064147469,2.3949,141.119500623534,-6.1195006235339,FALSE,"bd_0707"
69,90,-0.688,-3.6357,-0.688,-3.6357,528,395,0,-8.5,0,3.5,1,0,681,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,4.8643,98.0504381132459,-8.0504381132459,FALSE,"bd_0707"
70,45,3.9745,-4.6958,3.9745,-4.6958,528,395,0,-8.5,8.4853,-0.014719,1,0,660,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,3.8042,43.7458170706519,1.25418292934805,FALSE,"bd_0707"
71,90,-0.5831,-3.9496,-0.5831,-3.9496,528,395,0,-8.5,0,3.5,1,0,520,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,4.5504,97.3022337584276,-7.30223375842758,FALSE,"bd_0707"
72,135,-3.6025,-5.6723,-3.6025,-5.6723,528,395,0,-8.5,-8.4853,-0.014719,1,0,560,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,135.000064147469,2.8277,141.870669545029,-6.87066954502944,FALSE,"bd_0707"
91,90,-0.8196,-3.547,-0.8196,-3.547,528,395,0,-8.5,0,3.5,1,0,800,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,4.953,99.3959034427582,-9.39590344275823,FALSE,"bd_0707"
92,45,4.5265,-4.0517,4.5265,-4.0517,528,395,0,-8.5,8.4853,-0.014719,1,0,1541,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,4.4483,44.5007781149678,0.499221885032192,FALSE,"bd_0707"
93,135,-3.1803,-6.2399,-3.1803,-6.2399,528,395,0,-8.5,-8.4853,-0.014719,1,0,880,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,135.000064147469,2.2601,144.600258185597,-9.60025818559717,FALSE,"bd_0707"
94,90,-1.1471,-2.9573,-1.1471,-2.9573,528,395,0,-8.5,0,3.5,1,0,601,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,5.5427,101.692684806489,-11.6926848064891,FALSE,"bd_0707"
95,45,3.568,-4.2287,3.568,-4.2287,528,395,0,-8.5,8.4853,-0.014719,1,0,560,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,4.2713,50.1265457559705,-5.12654575597047,FALSE,"bd_0707"
97,90,-1.0074,-3.2206,-1.0074,-3.2206,528,395,0,-8.5,0,3.5,1,0,601,1,1,0,1,"bd_0707","align_explicit_train_selected",12,90,5.2794,100.803147623322,-10.8031476233217,FALSE,"bd_0707"
98,45,3.4586,-4.6264,3.4586,-4.6264,528,395,0,-8.5,8.4853,-0.014719,1,0,580,1,1,0,1,"bd_0707","align_explicit_train_selected",8.485281,44.9999358525315,3.8736,48.2394651470166,-3.23946514701663,FALSE,"bd_0707"
