group,participant,a025,a500,a975,p025,p500,p975
30explicit,22,46.9378044455937,47.8648709793053,48.5374062103608,47.0807835143469,47.943315353543,49.0897496961704
30explicit,23,16.3520820841293,16.8210804227554,17.2436254383726,15.5797875627917,15.9259477519694,16.268667778763
30explicit,24,10.9313065849151,11.1377784310954,11.4312823814228,9.45092093373648,9.61608668826034,9.76491278541144
30explicit,25,70.0889839100298,72.1784803988473,74.8270242015691,65.7851977876587,66.9231582866091,68.3084456895564
30explicit,26,55.73902558002,56.6123111163507,57.4108866608901,57.5247486619622,58.4340895496308,59.3571227799088
30explicit,27,26.5816263347958,27.014467594701,27.4256347385345,24.0798955119041,24.4371518460185,24.8242873645364
30explicit,28,5.86082955881237,5.95544774731636,6.07679072356565,6.13218315128265,6.25986444860093,6.3973349996934
30explicit,29,22.5412697406177,23.2141692764866,23.7736550440342,19.3823863164788,19.7254579917622,20.0018653394489
30explicit,30,3.19412074202703,3.23983207544319,3.3018783914394,3.39251177211192,3.45117093044694,3.50620361915204
30explicit,31,17.2379091858047,17.5868975027082,17.9381252261243,17.3885611254249,17.6735504643752,18.0808942442638
30explicit,32,16.7719699136272,17.0207940598137,17.1680639409618,17.7854921777295,17.939083467205,18.1665120584018
30explicit,33,2.41611236085555,2.5265153031009,2.6213739375545,2.72759730468095,2.80992167458923,2.88876298933643
30explicit,34,5.14089436589433,5.20753207042939,5.31950728785343,5.84642586382523,5.97037279359361,6.08761212117101
30explicit,35,1.30218070869827,1.33506136802039,1.3672879948922,1.08794158240653,1.11765558218923,1.14317579549996
30explicit,36,35.9927181357507,36.5795052260112,37.1339284678523,34.8819330261434,35.4531433478209,35.9908820781352
30explicit,37,11.514170038171,11.7923781169725,12.062495588036,10.7444130276345,11.0746807467554,11.3838942995887
60implicit_b,38,29.6475494660525,31.0137758386671,32.3015320165313,25.307372925678,25.7802884736523,26.3595785680323
60implicit_b,39,3.69875484512843,3.78999895111456,3.85580276396124,2.96130273237681,2.99250755741606,3.03514944267875
60implicit_b,40,1.9224544267389,1.96246972417603,1.9983450286064,2.37201315120771,2.42604464077932,2.49299521192944
60implicit_b,41,15.7765243622053,15.9278925980434,16.0675865641939,13.1850652778741,13.3165690125891,13.4723311102757
60implicit_b,42,1.93305686863554,2.00993763590862,2.08102433262578,2.38654107312508,2.47233746367651,2.58528231136428
60implicit_b,43,21.6591806304935,21.9583114091496,22.1896116998008,22.0580470145079,22.2851039418317,22.5360903817388
60implicit_b,44,3.08224937554553,3.15696505611924,3.24579721812245,3.39018812737746,3.51180793278559,3.64613482040821
60implicit_b,45,40.4294781626937,41.0441044078313,41.741536557126,42.460010697726,43.1653695161528,43.8100660872108
60implicit_b,46,31.5019251799577,31.992258294197,32.5840377203496,24.2643354255875,24.6394108166036,24.9880382403733
60implicit_b,47,16.8364014919836,17.2152080781552,17.6283247782586,17.2941151219752,17.745832223003,18.201493341373
60implicit_b,48,17.2915140336861,17.6127262531134,17.9880661200689,15.7190546280359,15.9635910594204,16.1587096572657
60implicit_b,49,168.8638314045,170.933070311357,173.202991324233,155.133695488688,156.806150827755,158.830268866371
60implicit_b,50,25.1759596050312,25.6075513437705,25.9276097150951,28.9796345101364,29.2949076986509,29.6544699903247
60implicit_b,51,12.4706002715533,12.759168038966,13.0049145663304,24.4521156333559,25.5048797003867,26.9308551832353
60implicit_b,52,30.3846958445453,30.7027445872177,31.14054136861,30.1071403194056,30.5279916389377,30.9078916150588
60implicit_b,53,4.99275209542484,5.17253959793641,5.35643002113052,6.80695549688192,7.0931486851408,7.32190733418693
60implicit_b,54,6.51807902614762,6.65538544271604,6.78101126979326,5.87633350342099,5.98284364339449,6.08488451794835
60implicit_b,55,8.23586020429079,8.38510739313719,8.52366950019712,6.682422916037,6.83511027151985,6.93480444758071
60implicit_b,56,42.0991923621575,42.7040873371292,43.2577446704696,40.7590950842299,41.3397745725199,41.9315536445597
60explicit_b,57,89.7762795541434,91.3865389284061,92.9651803786773,92.8970867254876,94.7575040128805,96.2862212439017
60explicit_b,58,8.08425995914675,8.21661006319203,8.33450164470116,7.25011586926952,7.38934029800376,7.52089567566855
60explicit_b,59,1.88042241627451,1.97854998004079,2.05145591187529,3.38055293718324,3.61969557178882,3.81380329543229
60explicit_b,60,20.3191368595749,20.8164746722769,21.2929666810015,24.0450691416103,24.8985578578173,25.6189839112676
60explicit_b,61,17.3270011665057,17.845265758932,18.3816157863502,21.3255441559278,21.9066795018161,22.6315230484148
60explicit_b,62,9.41011215202519,9.62537811569714,9.88810585868364,10.5440896892651,10.7292274160255,10.9937785765824
60explicit_b,63,3.93409968894833,4.02162576771803,4.12558823239851,3.51615366081103,3.60218123536635,3.66974404091027
60explicit_b,64,3.59020812984337,3.6829145444744,3.79660944683677,2.90131040237122,2.95880773805822,3.01410097997944
60explicit_b,65,10.4599235882189,10.6398969773448,10.7891450281796,9.51446629063306,9.68292684764114,9.87623716973127
60explicit_b,66,4.71164891030081,4.85594199340341,4.97926879520481,11.7420642588124,12.1279070919654,12.6687895677276
60explicit_b,67,203.427677670327,206.90260459503,210.97435149348,208.097753846009,211.2203798732,215.056423856041
60explicit_b,68,6.7915467055358,7.14817976013592,7.50833863291118,4.8794159383405,5.04923997506457,5.28266008690573
60explicit_b,69,2.30296602544388,2.38070565241884,2.45233399118321,2.04884855647886,2.08975449698684,2.11531846714548
60explicit_b,70,13.8769661023178,14.1838229748926,14.6211795794547,11.927844064302,12.2698108580773,12.6495202664597
60explicit_b,71,14.9339255227019,15.1411121495761,15.3977833296173,18.7239703609954,19.0661534043565,19.2683282705958
60explicit_b,72,13.3700520823952,13.636235290656,13.9553126130168,11.1639663956961,11.3781722953395,11.5984468036936
60explicit_b,73,29.3387500993942,29.8224230379134,30.3200617948268,31.1755301744709,31.947334006338,32.5786969245329
60explicit_b,74,3.27341751186421,3.37704043163461,3.47753430828559,3.57551197520075,3.69306858553246,3.78447876471212
60explicit_b,75,22.515405263334,22.9171203829856,23.5085218784415,26.3691178403648,26.9964337888639,27.6236220579686
60explicit_b,76,25.7158386872002,26.0863108442293,26.4545894314829,27.295452035882,27.6965771997436,28.0531328950871
60explicit_b,77,33.2131264171189,33.7950354854371,34.310352538474,42.6781046627501,43.7640301758038,44.7202127044667
60explicit_b,78,21.5925743681393,22.0697782900653,22.4064267230756,25.4473670995112,26.2513443300397,26.7451012318017
60explicit_b,79,16.4158380783021,16.7450772485681,17.0638537952343,20.3765615537692,21.0108519160843,21.498523188979
cursorjump,80,47.2955121398993,48.1680909592327,49.3120304622074,45.7364740825147,46.6174483984317,47.5060596905055
cursorjump,81,72.1577631653866,73.4158705126173,74.5793941593398,74.4016412204604,75.722877864201,76.9298614719834
cursorjump,82,31.5679633468392,32.0887591959216,32.7182367565748,27.8153798394657,28.2574486743397,28.5826079667954
cursorjump,83,14.8730471475506,15.1255696400735,15.4005354428761,13.480445211737,13.8020320059657,14.0290429197136
cursorjump,84,15.741213330079,16.0334689794426,16.2095530252698,15.6400923192856,15.9032116180243,16.164565718902
cursorjump,85,86.8836323632027,87.9144915589766,88.9550217929646,82.5830452037573,84.1600615748556,85.4840484946325
cursorjump,86,18.4824295631511,18.8695140501445,19.306298159152,21.0500613273963,21.730551793874,22.3210352620085
cursorjump,87,197.551293107888,200.288836304777,203.576786500616,194.91608276238,197.847773473727,201.374382547279
cursorjump,88,30.8579426823901,33.2563313994501,34.9892879228428,28.1106793970958,29.8235752564912,31.1352268301687
cursorjump,89,88.195764285911,89.4937459573819,90.7382268272128,92.2153005414673,93.7829946626015,95.0286523593079
cursorjump,90,69.8393194693679,71.225401607952,72.3965330862858,66.3148894148714,67.4806411543102,68.7847742125531
cursorjump,91,111.872844768062,113.488693706087,115.36072446387,108.459092399858,110.508654121579,112.77439011276
cursorjump,92,7.47807268454266,7.72300316600909,8.03557990928949,6.46347930313023,6.69554813214091,6.93818549283138
cursorjump,93,18.2391066169725,18.7308941065801,19.316700845009,20.8585600722825,21.4826839305539,21.9836782237521
cursorjump,94,54.7040023209676,56.0659560748572,57.2083761139533,55.0451441949879,56.1056635296472,57.6773876814933
cursorjump,95,108.708349465958,110.085044729162,111.869759735611,106.873750978925,108.292932754805,109.746426498057
cursorjump,96,70.7045312411989,71.6007014355879,72.8498313084147,66.898363521077,67.7381338484799,68.7149948994667
cursorjump,97,2.10673623023616,2.14831912908618,2.18571064766657,2.74763191433459,2.83655673500648,2.89762078758317
cursorjump,98,7.13114047003829,7.27188881045634,7.39103000127519,7.99811921831226,8.16204783759007,8.33077826400504
cursorjump,99,7.49913016911631,7.67510213496336,7.83372381367595,7.64778100614773,7.79262136609049,7.87720083458524
org30implicit,128,108.02317295378,109.457795636653,110.78086188654,103.482576479981,104.834547242646,106.716346716711
org30implicit,129,11.4462633803379,11.6123488802372,11.7949703426164,14.449152826747,14.6326145288198,14.8793927327063
org30implicit,130,49.968331257696,50.6950748070774,51.7235120731307,48.6957918573366,49.6115887024432,50.2624194253663
org30implicit,131,9.69983296307777,10.0640159002963,10.4643868699266,8.12494816191946,8.36762835170583,8.64751398608652
org30implicit,132,10.6522172610023,10.9933152903557,11.34084096797,11.5062939895205,11.8410941901861,12.3525785205474
org30implicit,133,5.68673973225395,5.78466502924113,5.93086916163446,5.77887006251812,5.91346002542553,6.00687054209858
org30implicit,134,8.51871310888138,8.61180841186104,8.72511498385906,8.07424362991702,8.17976728735513,8.28217053473169
org30implicit,135,67.0932482150693,68.0486017947993,68.7447526327708,58.9795432351731,59.8431347189091,60.3758649093677
org30implicit,136,4.14163618798995,4.33071816738107,4.5006510782789,4.05038744561858,4.17177791073342,4.30958388247389
org30implicit,137,165.064600217826,167.441673785649,170.523581463876,173.798266748327,176.184782258173,178.672027452312
org30implicit,138,5.13203701775714,5.24581057809113,5.32336978309105,4.88091649116582,4.9484170025798,5.04186696167382
org30implicit,139,9.72703523064537,10.0035599389752,10.3484331991525,11.0457771962911,11.2572855408369,11.5673731069496
org30explicit,140,82.994323943356,84.6439588754633,86.3725751491422,81.5164975258816,83.0664848898383,84.6262261934429
org30explicit,141,28.7392881896262,29.2953835355949,29.880392144762,31.4960768482827,32.0856720467247,32.7302143667444
org30explicit,142,9.71183724058853,10.0027854340993,10.2701262071031,10.0955553906132,10.3879640789084,10.7785551663828
org30explicit,143,72.1600047595339,73.9998276811711,75.8559577565654,77.5822261187925,79.2504873452775,81.6745772681356
org30explicit,144,42.2836607333834,43.1826700930545,43.8683271037232,46.2929903443392,47.5185462777645,48.5239282426053
org30explicit,145,151.177012566361,153.470817574816,155.020960667808,150.792845012497,152.21990680332,153.688768450037
org30explicit,146,40.4930667528119,41.2334755118028,42.1953228463713,43.3172500281392,44.4098483090729,45.5036985036521
org30explicit,147,84.4696583694834,85.3847531866221,86.4471696415716,92.3497197786195,93.1028865375793,94.1741949904571
org30explicit,148,15.3039191769161,15.4890760683226,15.7376848019335,19.2671568684476,19.6900591338438,20.0661410445901
org30explicit,149,37.8162113845824,38.3820709231639,39.2730172167661,41.3779250269185,42.3343931455511,43.1757938012066
org30explicit,150,31.045063770483,31.4698382639812,31.9171654993845,31.553745912542,32.0954784557846,32.5894073827688
org30explicit,151,12.9558779267647,13.4160178338744,13.734795867375,10.4184467525729,10.6778045597873,10.9510759571342
org30explicit,152,64.3812804533118,65.2522785721703,66.1510541599083,65.712821953725,66.5167233749686,67.8185882321187
60implicit,153,51.5618619677522,52.2448945711961,53.0459585632913,48.4197921762304,49.203196141402,49.8680799456727
60implicit,154,78.6392725989584,79.6662781910718,81.5198804672795,99.5336302747349,101.144518299276,102.939160586482
60implicit,155,13.1805187962293,13.3278681077031,13.4845794752885,14.7236802534602,14.948097554308,15.2166136633977
60implicit,156,21.897340004038,22.2695414945956,22.703513144787,23.2443640440963,23.7087090399232,24.0762604040071
60implicit,157,24.0387698473777,24.5215322506653,24.8824140425971,23.2387273538494,23.7597287827732,24.2993794806105
60implicit,158,22.6419962853954,22.959626565721,23.402857730969,23.6088012563155,23.9718827375038,24.2722455794935
60implicit,159,9.13178075155433,9.43657823559304,9.64796104725966,7.39684278244486,7.71512765905731,8.02418422484175
60implicit,160,30.2593080483563,30.7415616362397,31.2246782637285,26.4855878451932,27.0166139708241,27.4594204362978
60implicit,161,23.0301259817258,23.878064993175,24.557330934005,28.0620183426464,29.0023890747197,29.8320005709658
60implicit,162,61.7601593409265,62.7699394690684,63.6968970096615,62.7355817656047,63.6625317413105,64.5309096451524
60implicit,163,5.5907737222782,5.6941864938624,5.83221602227588,5.64125140280518,5.75493525906683,5.85143043460641
60implicit,164,97.6202096164405,99.5339789515044,100.944201613136,102.387163206584,104.535955342025,106.287899300231
60implicit,165,16.0752107142642,16.4056932209471,16.7465512808032,14.7862131477989,15.1644032491401,15.4599956086672
60implicit,166,26.870783208029,27.4828112367545,28.4147923092935,27.2074679997462,27.7177856625376,28.5747435845765
60implicit,167,28.393217852916,28.6454137521989,29.077025216621,27.8994463822219,28.2866643221201,28.5824074325774
60implicit,168,44.0238722501269,44.7610024198992,45.8806808814312,44.0145647347233,44.8392813281421,45.632184269909
60implicit,169,25.1859357004701,25.5853104982183,25.9422227043285,26.3336087951427,26.6626311240161,27.1229075451356
60implicit,170,14.0419453471628,14.2543283338595,14.4611991475409,15.6944642934696,16.0000485367746,16.3090922719854
60explicit,171,37.3306239479265,38.5096212152651,39.2870589968177,34.8736690321315,35.6986285724652,36.5757997696263
60explicit,172,27.8282382216202,28.2882801709249,28.8800086787104,27.7516773880793,28.2571744470793,28.8030233236851
60explicit,173,14.8090765866812,15.2101864590648,15.5233367091424,14.4754998740879,14.8618389439657,15.1758902438332
60explicit,174,29.9478282468031,30.6952411880157,31.4641110999059,25.5507533166409,26.2423284900254,27.2280854906847
60explicit,175,2.61677136407565,2.68003824154984,2.72055900100943,2.88893283370667,2.94116860781474,2.98738472387638
60explicit,176,20.6204926174888,21.1038922733658,21.5697599976965,19.8532674337467,20.3521336269418,20.9811109095657
60explicit,177,30.426014494445,30.8298866364207,31.3987612905381,32.2586734774586,32.6772719222445,33.1816602103196
60explicit,178,9.49832399237482,9.66243842810514,9.80229553171202,9.83236174466541,9.98595594886269,10.1505646815784
60explicit,179,8.52702688392454,8.72348843276616,8.96738474776823,8.94924180330202,9.24704346985813,9.55702322499063
60explicit,180,93.7541619825494,95.3876787487643,96.6373182136702,90.3274171164896,91.4354825401969,92.5774151858483
60explicit,181,29.4742878286656,30.1915509536171,31.0598859500393,35.2786594049533,36.2495244268055,37.0604739419771
60explicit,182,3.69739175071469,3.76107520028698,3.82331234275907,4.06759003554085,4.15022857431841,4.22927831503844
60explicit,183,25.330961108741,25.6243129494246,25.8146094990783,25.5904687629666,25.8509622654061,26.0921249530697
60explicit,184,34.4854663133293,35.1276821640319,35.6817491232266,36.1339957844146,36.9151984573145,37.6597053219411
60explicit,185,41.6283400369831,42.5107299762147,43.1518427750438,39.0654600468409,39.7405510423942,40.6129237121091
60explicit,186,4.30523373617585,4.4478808274029,4.58562463034648,4.99769656492568,5.11979517748867,5.25013333468009
60explicit,187,76.3153320209729,77.6998787022617,79.9682222299599,81.4667098358369,83.0613568590378,84.8861899771625
60explicit,188,43.5113765071792,44.265214421416,44.9996876502652,43.1725468705937,43.6967840865082,44.2821728820486
60explicit,189,19.0584773328047,19.5841747029869,20.4349661769781,38.0671706576089,40.6014825701888,43.711733468459
handview,190,3.7129197628799,3.81156919167381,3.95713765468227,2.68314533533611,2.77633467404384,2.87699702655855
handview,191,0.74082020366074,0.757096524583711,0.770026195990067,0.994519860806209,1.04248629174152,1.1090383494547
handview,192,0.628833448892588,0.658609564231584,0.682983210973679,0.500828129363522,0.512819181371491,0.528519634654343
handview,193,7.04793102970148,7.13962131046054,7.272487150922,8.89603618897898,9.20016676285986,9.4987722439716
handview,194,0.846006792604756,0.864847075753782,0.879120114946505,0.924942507599361,0.94578363117995,0.970983738468909
handview,195,6.30103207640139,6.4892231372973,6.6943647064333,5.97832930117173,6.15505753791059,6.33582977318533
handview,196,17.1531201562232,17.3809806874745,17.5807779647083,17.0611574215283,17.2319773573254,17.4483368085698
handview,197,4.62674474807812,4.73199040434461,4.83978320488792,5.23087280883544,5.34533388250873,5.45962710476082
handview,198,11.8550093284978,12.1645913308077,12.5036791114802,14.3193502753682,14.7229930745247,14.9806230778415
handview,199,9.17214745652873,9.32787255247434,9.43861497832742,9.51989614712992,9.62113910460673,9.76288605274817
handview,200,2.68243213991762,2.73705234792044,2.79472608338483,3.18976883391531,3.24236389525891,3.29668681463209
handview,201,25.7424198795168,26.2649841213441,26.8302383379229,26.3644093928717,26.7157652762811,27.116778521408
handview,202,3.65154173226222,3.7407976725093,3.82530428348174,3.69753840692547,3.7808496611138,3.87809906921206
handview,203,0.963569512266719,0.991950462554406,1.02081001954706,0.905500649371206,0.936287762200927,0.964856456148442
handview,204,19.3031169239645,19.485154761344,19.7278611154015,19.8353493523335,20.1276522864364,20.4369148881723
handview,205,50.3117177786687,51.0815481699562,52.0880446258586,51.3051953260061,52.3682052102855,53.3175400389177
handview,206,10.7722983360917,11.0042744016843,11.2491716209846,11.6379143307182,12.0059951307525,12.2877199710684
handview,207,19.8301035044338,20.1630860775199,20.4567928322786,20.0848842063651,20.4231848303105,20.7901955188081
handview,208,31.5116291047346,32.1538236807113,32.7562296987932,37.741174807066,38.660052534639,39.4552765921047
handview,209,6.75986907307247,6.92636642259207,7.03641496121167,6.59165876583777,6.75043069357731,6.89838787777056
handview,210,18.7969240391032,19.080580947661,19.3954593486969,18.3984819795327,18.699542772874,18.9393041117594
handview,211,17.6188932289454,18.0291568994208,18.534495617357,17.1243170385905,17.4701611661693,17.7774569507398
handview,212,11.226123072063,11.5939650944005,11.9676462320211,9.82100032338031,10.0211786128446,10.2314531444648
handview,213,4.79200740696454,4.99697737835554,5.17675224591151,3.95279378500316,4.06319715980466,4.21265703247715
sEDS,214,2.86497749191229,2.90894901008616,2.95302144669256,2.97339372093051,3.04533645998705,3.13303925556412
sEDS,215,12.3572411132644,12.6004487990215,12.8376943075752,12.1912474247885,12.4068485585024,12.5643697495073
sEDS,216,8.82953208280537,9.11927230079498,9.48794842740659,8.48498513114349,8.74630569787473,9.02716054718625
sEDS,217,23.5609838684554,24.2641657335697,25.0049041832175,31.0846171014486,31.9158857796307,32.8093019330207
sEDS,218,9.31790820414713,9.51188723131666,9.81587016177908,8.57913359919959,8.89345715702568,9.16303062997074
sEDS,219,28.174501152335,28.7406230008204,29.4948646760169,26.2575061594527,26.9482193041996,27.5602051877016
sEDS,220,11.6920889287727,11.958256450103,12.1496368079882,9.47175615143633,9.67107014845962,9.84545452144756
sEDS,221,8.12040862429534,8.34117539238674,8.51444348032345,9.01127028893177,9.22176931238884,9.4518636964877
sEDS,222,7.51110487928629,7.67705844519967,7.82361335003582,7.70768236705343,7.9023441578512,8.10843830508885
sEDS,223,5.05399906639997,5.27389925825572,5.45873325736361,4.06730714513792,4.17596857939545,4.311694207403
sEDS,224,14.4317393322298,14.7692136465385,15.2080694646954,16.2654858952455,16.6010336091582,17.124078357073
sEDS,225,5.34325889587929,5.44025112597561,5.53473727362281,4.19446397228204,4.31108492368464,4.40605231333601
sEDS,226,3.91922477074713,4.04218764292815,4.17576461626621,4.47269808090886,4.5691611459434,4.67565115632906
