ID,instruction,rotation,age,version,folder,aligned_train,aligned_nocursor,aligned_activetap,aligned_passivetap,rotated_train,rotated_nocursor,rotated_activetap,rotated_passivetap,calibration
ap_0106,implicit,60,younger,EI,60implicit_b,ap_0106_align_explicit_train_selected.txt,ap_0106_align_explicit_no_cursor_selected.txt,ap_0106_align_explicit_active_tap_selected.txt,ap_0106_align_explicit_passive_tap_selected.txt,ap_0106_explicit_localization60_EI_train_selected.txt,ap_0106_explicit_localization60_EI_no_cursor_selected.txt,ap_0106_explicit_localization60_EI_active_tap_selected.txt,ap_0106_explicit_localization60_EI_passive_tap_selected.txt,ap_0106_explicit_calibration.txt
ts_1505,implicit,60,younger,IE,60implicit_b,ts_1505_align_explicit_train_selected.txt,ts_1505_align_explicit_no_cursor_selected.txt,ts_1505_align_explicit_active_tap_selected.txt,ts_1505_align_explicit_passive_tap_selected.txt,ts_1505_explicit_localization60_IE_train_selected.txt,ts_1505_explicit_localization60_IE_no_cursor_selected.txt,ts_1505_explicit_localization60_IE_active_tap_selected.txt,ts_1505_explicit_localization60_IE_passive_tap_selected.txt,ts_1505_explicit_calibration.txt
mb_1205,implicit,60,younger,IE,60implicit_b,mb_1205_align_explicit_train_selected.txt,mb_1205_align_explicit_no_cursor_selected.txt,mb_1205_align_explicit_active_tap_selected.txt,mb_1205_align_explicit_passive_tap_selected.txt,mb_1205_explicit_localization60_IE_train_selected.txt,mb_1205_explicit_localization60_IE_no_cursor_selected.txt,mb_1205_explicit_localization60_IE_active_tap_selected.txt,mb_1205_explicit_localization60_IE_passive_tap_selected.txt,mb_1205_explicit_calibration.txt
pb_2306,implicit,60,younger,EI,60implicit_b,pb_2306_align_explicit_train_selected.txt,pb_2306_align_explicit_no_cursor_selected.txt,pb_2306_align_explicit_active_tap_selected.txt,pb_2306_align_explicit_passive_tap_selected.txt,pb_2306_explicit_localization60_EI_train_selected.txt,pb_2306_explicit_localization60_EI_no_cursor_selected.txt,pb_2306_explicit_localization60_EI_active_tap_selected.txt,pb_2306_explicit_localization60_EI_passive_tap_selected.txt,pb_2306_explicit_calibration.txt
ss_2505,implicit,60,younger,IE,60implicit_b,ss_2505_align_explicit_train_selected.txt,ss_2505_align_explicit_no_cursor_selected.txt,ss_2505_align_explicit_active_tap_selected.txt,ss_2505_align_explicit_passive_tap_selected.txt,ss_2505_explicit_localization60_IE_train_selected.txt,ss_2505_explicit_localization60_IE_no_cursor_selected.txt,ss_2505_explicit_localization60_IE_active_tap_selected.txt,ss_2505_explicit_localization60_IE_passive_tap_selected.txt,ss_2505_explicit_calibration.txt
sc_0106,implicit,60,younger,IE,60implicit_b,sc_0106_align_explicit_train_selected.txt,sc_0106_align_explicit_no_cursor_selected.txt,sc_0106_align_explicit_active_tap_selected.txt,sc_0106_align_explicit_passive_tap_selected.txt,sc_0106_explicit_localization60_IE_train_selected.txt,sc_0106_explicit_localization60_IE_no_cursor_selected.txt,sc_0106_explicit_localization60_IE_active_tap_selected.txt,sc_0106_explicit_localization60_IE_passive_tap_selected.txt,sc_0106_explicit_calibration.txt
ud_2605,implicit,60,younger,EI,60implicit_b,ud_2605_align_explicit_train_selected.txt,ud_2605_align_explicit_no_cursor_selected.txt,ud_2605_align_explicit_active_tap_selected.txt,ud_2605_align_explicit_passive_tap_selected.txt,ud_2605_explicit_localization60_EI_train_selected.txt,ud_2605_explicit_localization60_EI_no_cursor_selected.txt,ud_2605_explicit_localization60_EI_active_tap_selected.txt,ud_2605_explicit_localization60_EI_passive_tap_selected.txt,ud_2605_explicit_calibration.txt
id_1105,implicit,60,younger,EI,60implicit_b,id_1105_align_explicit_train_selected.txt,id_1105_align_explicit_no_cursor_selected.txt,id_1105_align_explicit_active_tap_selected.txt,id_1105_align_explicit_passive_tap_selected.txt,id_1105_explicit_localization60_EI_train_selected.txt,id_1105_explicit_localization60_EI_no_cursor_selected.txt,id_1105_explicit_localization60_EI_active_tap_selected.txt,id_1105_explicit_localization60_EI_passive_tap_selected.txt,id_1105_explicit_calibration.txt
nb_1505,implicit,60,younger,EI,60implicit_b,nb_1505_align_explicit_train_selected.txt,nb_1505_align_explicit_no_cursor_selected.txt,nb_1505_align_explicit_active_tap_selected.txt,nb_1505_align_explicit_passive_tap_selected.txt,nb_1505_explicit_localization60_EI_train_selected.txt,nb_1505_explicit_localization60_EI_no_cursor_selected.txt,nb_1505_explicit_localization60_EI_active_tap_selected.txt,nb_1505_explicit_localization60_EI_passive_tap_selected.txt,nb_1505_explicit_calibration.txt
jl_1406,implicit,60,younger,IE,60implicit_b,jl_1406_align_explicit_train_selected.txt,jl_1406_align_explicit_no_cursor_selected.txt,jl_1406_align_explicit_active_tap_selected.txt,jl_1406_align_explicit_passive_tap_selected.txt,jl_1406_explicit_localization60_IE_train_selected.txt,jl_1406_explicit_localization60_IE_no_cursor_selected.txt,jl_1406_explicit_localization60_IE_active_tap_selected.txt,jl_1406_explicit_localization60_IE_passive_tap_selected.txt,jl_1406_explicit_calibration.txt
dd_1506,implicit,60,younger,IE,60implicit_b,dd_1506_align_explicit_train_selected.txt,dd_1506_align_explicit_no_cursor_selected.txt,dd_1506_align_explicit_active_tap_selected.txt,dd_1506_align_explicit_passive_tap_selected.txt,dd_1506_explicit_localization60_IE_train_selected.txt,dd_1506_explicit_localization60_IE_no_cursor_selected.txt,dd_1506_explicit_localization60_IE_active_tap_selected.txt,dd_1506_explicit_localization60_IE_passive_tap_selected.txt,dd_1506_explicit_calibration.txt
ss_1005,implicit,60,younger,IE,60implicit_b,ss_1005_align_explicit_train_selected.txt,ss_1005_align_explicit_no_cursor_selected.txt,ss_1005_align_explicit_active_tap_selected.txt,ss_1005_align_explicit_passive_tap_selected.txt,ss_1005_explicit_localization60_IE_train_selected.txt,ss_1005_explicit_localization60_IE_no_cursor_selected.txt,ss_1005_explicit_localization60_IE_active_tap_selected.txt,ss_1005_explicit_localization60_IE_passive_tap_selected.txt,ss_1005_explicit_calibration.txt
mc_0806,implicit,60,younger,EI,60implicit_b,mc_0806_align_explicit_train_selected.txt,mc_0806_align_explicit_no_cursor_selected.txt,mc_0806_align_explicit_active_tap_selected.txt,mc_0806_align_explicit_passive_tap_selected.txt,mc_0806_explicit_localization60_EI_train_selected.txt,mc_0806_explicit_localization60_EI_no_cursor_selected.txt,mc_0806_explicit_localization60_EI_active_tap_selected.txt,mc_0806_explicit_localization60_EI_passive_tap_selected.txt,mc_0806_explicit_calibration.txt
ej_2106,implicit,60,younger,EI,60implicit_b,ej_2106_align_explicit_train_selected.txt,ej_2106_align_explicit_no_cursor_selected.txt,ej_2106_align_explicit_active_tap_selected.txt,ej_2106_align_explicit_passive_tap_selected.txt,ej_2106_explicit_localization60_EI_train_selected.txt,ej_2106_explicit_localization60_EI_no_cursor_selected.txt,ej_2106_explicit_localization60_EI_active_tap_selected.txt,ej_2106_explicit_localization60_EI_passive_tap_selected.txt,ej_2106_explicit_calibration.txt
sh_1005,implicit,60,younger,IE,60implicit_b,sh_1005_align_explicit_train_selected.txt,sh_1005_align_explicit_no_cursor_selected.txt,sh_1005_align_explicit_active_tap_selected.txt,sh_1005_align_explicit_passive_tap_selected.txt,sh_1005_explicit_localization60_IE_train_selected.txt,sh_1005_explicit_localization60_IE_no_cursor_selected.txt,sh_1005_explicit_localization60_IE_active_tap_selected.txt,sh_1005_explicit_localization60_IE_passive_tap_selected.txt,sh_1005_explicit_calibration.txt
ns_1905,explicit,30,younger,IE,30explicit,ns_1905_align_explicit_train_selected.txt,ns_1905_align_explicit_no_cursor_selected.txt,ns_1905_align_explicit_active_tap_selected.txt,ns_1905_align_explicit_passive_tap_selected.txt,ns_1905_rotated_explicit_IE_train_selected.txt,ns_1905_rotated_explicit_IE_no_cursor_selected.txt,ns_1905_rotated_explicit_IE_active_tap_selected.txt,ns_1905_rotated_explicit_IE_passive_tap_selected.txt,ns_1905_explicit_calibration.txt
sj_1805,explicit,30,younger,IE,30explicit,sj_1805_align_explicit_train_selected.txt,sj_1805_align_explicit_no_cursor_selected.txt,sj_1805_align_explicit_active_tap_selected.txt,sj_1805_align_explicit_passive_tap_selected.txt,sj_1805_rotated_explicit_IE_train_selected.txt,sj_1805_rotated_explicit_IE_no_cursor_selected.txt,sj_1805_rotated_explicit_IE_active_tap_selected.txt,sj_1805_rotated_explicit_IE_passive_tap_selected.txt,sj_1805_explicit_calibration.txt
ra_2505,explicit,30,younger,IE,30explicit,ra_2505_align_explicit_train_selected.txt,ra_2505_align_explicit_no_cursor_selected.txt,ra_2505_align_explicit_active_tap_selected.txt,ra_2505_align_explicit_passive_tap_selected.txt,ra_2505_rotated_explicit_IE_train_selected.txt,ra_2505_rotated_explicit_IE_no_cursor_selected.txt,ra_2505_rotated_explicit_IE_active_tap_selected.txt,ra_2505_rotated_explicit_IE_passive_tap_selected.txt,ra_2505_explicit_calibration.txt
ac_2605,explicit,30,younger,IE,30explicit,ac_2605_align_explicit_train_selected.txt,ac_2605_align_explicit_no_cursor_selected.txt,ac_2605_align_explicit_active_tap_selected.txt,ac_2605_align_explicit_passive_tap_selected.txt,ac_2605_rotated_explicit_IE_train_selected.txt,ac_2605_rotated_explicit_IE_no_cursor_selected.txt,ac_2605_rotated_explicit_IE_active_tap_selected.txt,ac_2605_rotated_explicit_IE_passive_tap_selected.txt,ac_2605_explicit_calibration.txt
ab_1905,explicit,30,younger,EI,30explicit,ab_1905_align_explicit_train_selected.txt,ab_1905_align_explicit_no_cursor_selected.txt,ab_1905_align_explicit_active_tap_selected.txt,ab_1905_align_explicit_passive_tap_selected.txt,ab_1905_rotated_explicit_EI_train_selected.txt,ab_1905_rotated_explicit_EI_no_cursor_selected.txt,ab_1905_rotated_explicit_EI_active_tap_selected.txt,ab_1905_rotated_explicit_EI_passive_tap_selected.txt,ab_1905_explicit_calibration.txt
mr_2405,explicit,30,younger,EI,30explicit,mr_2405_align_explicit_train_selected.txt,mr_2405_align_explicit_no_cursor_selected.txt,mr_2405_align_explicit_active_tap_selected.txt,mr_2405_align_explicit_passive_tap_selected.txt,mr_2405_rotated_explicit_EI_train_selected.txt,mr_2405_rotated_explicit_EI_no_cursor_selected.txt,mr_2405_rotated_explicit_EI_active_tap_selected.txt,mr_2405_rotated_explicit_EI_passive_tap_selected.txt,mr_2405_explicit_calibration.txt
cl_1105,explicit,30,younger,IE,30explicit,cl_1105_align_explicit_train_selected.txt,cl_1105_align_explicit_no_cursor_selected.txt,cl_1105_align_explicit_active_tap_selected.txt,cl_1105_align_explicit_passive_tap_selected.txt,cl_1105_rotated_explicit_IE_train_selected.txt,cl_1105_rotated_explicit_IE_no_cursor_selected.txt,cl_1105_rotated_explicit_IE_active_tap_selected.txt,cl_1105_rotated_explicit_IE_passive_tap_selected.txt,cl_1105_explicit_calibration.txt
ah_2505,explicit,30,younger,IE,30explicit,ah_2505_align_explicit_train_selected.txt,ah_2505_align_explicit_no_cursor_selected.txt,ah_2505_align_explicit_active_tap_selected.txt,ah_2505_align_explicit_passive_tap_selected.txt,ah_2505_rotated_explicit_IE_train_selected.txt,ah_2505_rotated_explicit_IE_no_cursor_selected.txt,ah_2505_rotated_explicit_IE_active_tap_selected.txt,ah_2505_rotated_explicit_IE_passive_tap_selected.txt,ah_2505_explicit_calibration.txt
dr_2705,explicit,30,younger,EI,30explicit,dr_2705_align_explicit_train_selected.txt,dr_2705_align_explicit_no_cursor_selected.txt,dr_2705_align_explicit_active_tap_selected.txt,dr_2705_align_explicit_passive_tap_selected.txt,dr_2705_rotated_explicit_EI_train_selected.txt,dr_2705_rotated_explicit_EI_no_cursor_selected.txt,dr_2705_rotated_explicit_EI_active_tap_selected.txt,dr_2705_rotated_explicit_EI_passive_tap_selected.txt,dr_2705_explicit_calibration.txt
jm_2605,explicit,30,younger,EI,30explicit,jm_2605_align_explicit_train_selected.txt,jm_2605_align_explicit_no_cursor_selected.txt,jm_2605_align_explicit_active_tap_selected.txt,jm_2605_align_explicit_passive_tap_selected.txt,jm_2605_rotated_explicit_EI_train_selected.txt,jm_2605_rotated_explicit_EI_no_cursor_selected.txt,jm_2605_rotated_explicit_EI_active_tap_selected.txt,jm_2605_rotated_explicit_EI_passive_tap_selected.txt,jm_2605_explicit_calibration.txt
dp_2005,explicit,30,younger,IE,30explicit,dp_2005_align_explicit_train_selected.txt,dp_2005_align_explicit_no_cursor_selected.txt,dp_2005_align_explicit_active_tap_selected.txt,dp_2005_align_explicit_passive_tap_selected.txt,dp_2005_rotated_explicit_IE_train_selected.txt,dp_2005_rotated_explicit_IE_no_cursor_selected.txt,dp_2005_rotated_explicit_IE_active_tap_selected.txt,dp_2005_rotated_explicit_IE_passive_tap_selected.txt,dp_2005_explicit_calibration.txt
ca_0205,explicit,30,younger,EI,30explicit,ca_0205_align_explicit_train_selected.txt,ca_0205_align_explicit_no_cursor_selected.txt,ca_0205_align_explicit_active_tap_selected.txt,ca_0205_align_explicit_passive_tap_selected.txt,ca_0205_rotated_explicit_EI_train_selected.txt,ca_0205_rotated_explicit_EI_no_cursor_selected.txt,ca_0205_rotated_explicit_EI_active_tap_selected.txt,ca_0205_rotated_explicit_EI_passive_tap_selected.txt,ca_0205_explicit_calibration.txt
ka_1905,explicit,30,younger,IE,30explicit,ka_1905_align_explicit_train_selected.txt,ka_1905_align_explicit_no_cursor_selected.txt,ka_1905_align_explicit_active_tap_selected.txt,ka_1905_align_explicit_passive_tap_selected.txt,ka_1905_rotated_explicit_IE_train_selected.txt,ka_1905_rotated_explicit_IE_no_cursor_selected.txt,ka_1905_rotated_explicit_IE_active_tap_selected.txt,ka_1905_rotated_explicit_IE_passive_tap_selected.txt,ka_1905_explicit_calibration.txt
hr_1305,explicit,30,younger,EI,30explicit,hr_1305_align_explicit_train_selected.txt,hr_1305_align_explicit_no_cursor_selected.txt,hr_1305_align_explicit_active_tap_selected.txt,hr_1305_align_explicit_passive_tap_selected.txt,hr_1305_rotated_explicit_EI_train_selected.txt,hr_1305_rotated_explicit_EI_no_cursor_selected.txt,hr_1305_rotated_explicit_EI_active_tap_selected.txt,hr_1305_rotated_explicit_EI_passive_tap_selected.txt,hr_1305_explicit_calibration.txt
so_2405,explicit,30,younger,IE,30explicit,so_2405_align_explicit_train_selected.txt,so_2405_align_explicit_no_cursor_selected.txt,so_2405_align_explicit_active_tap_selected.txt,so_2405_align_explicit_passive_tap_selected.txt,so_2405_rotated_explicit_IE_train_selected.txt,so_2405_rotated_explicit_IE_no_cursor_selected.txt,so_2405_rotated_explicit_IE_active_tap_selected.txt,so_2405_rotated_explicit_IE_passive_tap_selected.txt,so_2405_explicit_calibration.txt
mi_1905,explicit,30,younger,EI,30explicit,mi_1905_align_explicit_train_selected.txt,mi_1905_align_explicit_no_cursor_selected.txt,mi_1905_align_explicit_active_tap_selected.txt,mi_1905_align_explicit_passive_tap_selected.txt,mi_1905_rotated_explicit_EI_train_selected.txt,mi_1905_rotated_explicit_EI_no_cursor_selected.txt,mi_1905_rotated_explicit_EI_active_tap_selected.txt,mi_1905_rotated_explicit_EI_passive_tap_selected.txt,mi_1905_explicit_calibration.txt
hf_1805,explicit,30,younger,EI,30explicit,hf_1805_align_explicit_train_selected.txt,hf_1805_align_explicit_no_cursor_selected.txt,hf_1805_align_explicit_active_tap_selected.txt,hf_1805_align_explicit_passive_tap_selected.txt,hf_1805_rotated_explicit_EI_train_selected.txt,hf_1805_rotated_explicit_EI_no_cursor_selected.txt,hf_1805_rotated_explicit_EI_active_tap_selected.txt,hf_1805_rotated_explicit_EI_passive_tap_selected.txt,hf_1805_explicit_calibration.txt
jw_2505,explicit,30,younger,EI,30explicit,jw_2505_align_explicit_train_selected.txt,jw_2505_align_explicit_no_cursor_selected.txt,jw_2505_align_explicit_active_tap_selected.txt,jw_2505_align_explicit_passive_tap_selected.txt,jw_2505_rotated_explicit_EI_train_selected.txt,jw_2505_rotated_explicit_EI_no_cursor_selected.txt,jw_2505_rotated_explicit_EI_active_tap_selected.txt,jw_2505_rotated_explicit_EI_passive_tap_selected.txt,jw_2505_explicit_calibration.txt
ho_2405,explicit,30,younger,EI,30explicit,ho_2405_align_explicit_train_selected.txt,ho_2405_align_explicit_no_cursor_selected.txt,ho_2405_align_explicit_active_tap_selected.txt,ho_2405_align_explicit_passive_tap_selected.txt,ho_2405_rotated_explicit_EI_train_selected.txt,ho_2405_rotated_explicit_EI_no_cursor_selected.txt,ho_2405_rotated_explicit_EI_active_tap_selected.txt,ho_2405_rotated_explicit_EI_passive_tap_selected.txt,ho_2405_explicit_calibration.txt
sk_1705,explicit,30,younger,IE,30explicit,sk_1705_align_explicit_train_selected.txt,sk_1705_align_explicit_no_cursor_selected.txt,sk_1705_align_explicit_active_tap_selected.txt,sk_1705_align_explicit_passive_tap_selected.txt,sk_1705_rotated_explicit_IE_train_selected.txt,sk_1705_rotated_explicit_IE_no_cursor_selected.txt,sk_1705_rotated_explicit_IE_active_tap_selected.txt,sk_1705_rotated_explicit_IE_passive_tap_selected.txt,sk_1705_explicit_calibration.txt
ps_1705,explicit,30,younger,EI,30explicit,ps_1705_align_explicit_train_selected.txt,ps_1705_align_explicit_no_cursor_selected.txt,ps_1705_align_explicit_active_tap_selected.txt,ps_1705_align_explicit_passive_tap_selected.txt,ps_1705_rotated_explicit_EI_train_selected.txt,ps_1705_rotated_explicit_EI_no_cursor_selected.txt,ps_1705_rotated_explicit_EI_active_tap_selected.txt,ps_1705_rotated_explicit_EI_passive_tap_selected.txt,ps_1705_explicit_calibration.txt
bf_3237,implicit,30,younger,EI,handview,bf_3237_align_explicit_train_selected.txt,bf_3237_align_explicit_no_cursor_selected.txt,bf_3237_align_explicit_active_tap_selected.txt,bf_3237_align_explicit_passive_tap_selected.txt,bf_3237_rotated_explicit_EI_train_selected.txt,bf_3237_rotated_explicit_EI_no_cursor_selected.txt,bf_3237_rotated_explicit_EI_active_tap_selected.txt,bf_3237_rotated_explicit_EI_passive_tap_selected.txt,bf_3237_explicit_calibration.txt
bm_3244,implicit,30,younger,IE,handview,bm_3244_align_explicit_train_selected.txt,bm_3244_align_explicit_no_cursor_selected.txt,bm_3244_align_explicit_active_tap_selected.txt,bm_3244_align_explicit_passive_tap_selected.txt,bm_3244_rotated_explicit_IE_train_selected.txt,bm_3244_rotated_explicit_IE_no_cursor_selected.txt,bm_3244_rotated_explicit_IE_active_tap_selected.txt,bm_3244_rotated_explicit_IE_passive_tap_selected.txt,bm_3244_explicit_calibration.txt
bw_3254,implicit,30,younger,IE,handview,bw_3254_align_explicit_train_selected.txt,bw_3254_align_explicit_no_cursor_selected.txt,bw_3254_align_explicit_active_tap_selected.txt,bw_3254_align_explicit_passive_tap_selected.txt,bw_3254_rotated_explicit_IE_train_selected.txt,bw_3254_rotated_explicit_IE_no_cursor_selected.txt,bw_3254_rotated_explicit_IE_active_tap_selected.txt,bw_3254_rotated_explicit_IE_passive_tap_selected.txt,bw_3254_explicit_calibration.txt
rg_0410,implicit,30,younger,EI,handview,rg_0410_align_explicit_train_selected.txt,rg_0410_align_explicit_no_cursor_selected.txt,rg_0410_align_explicit_active_tap_selected.txt,rg_0410_align_explicit_passive_tap_selected.txt,rg_0410_rotated_explicit_EI_train_selected.txt,rg_0410_rotated_explicit_EI_no_cursor_selected.txt,rg_0410_rotated_explicit_EI_active_tap_selected.txt,rg_0410_rotated_explicit_EI_passive_tap_selected.txt,rg_0410_explicit_calibration.txt
bb_3233,implicit,30,younger,IE,handview,bb_3233_align_explicit_train_selected.txt,bb_3233_align_explicit_no_cursor_selected.txt,bb_3233_align_explicit_active_tap_selected.txt,bb_3233_align_explicit_passive_tap_selected.txt,bb_3233_rotated_explicit_IE_train_selected.txt,bb_3233_rotated_explicit_IE_no_cursor_selected.txt,bb_3233_rotated_explicit_IE_active_tap_selected.txt,bb_3233_rotated_explicit_IE_passive_tap_selected.txt,bb_3233_explicit_calibration.txt
cb_3260,implicit,30,younger,EI,handview,cb_3260_align_explicit_train_selected.txt,cb_3260_align_explicit_no_cursor_selected.txt,cb_3260_align_explicit_active_tap_selected.txt,cb_3260_align_explicit_passive_tap_selected.txt,cb_3260_rotated_explicit_EI_train_selected.txt,cb_3260_rotated_explicit_EI_no_cursor_selected.txt,cb_3260_rotated_explicit_EI_active_tap_selected.txt,cb_3260_rotated_explicit_EI_passive_tap_selected.txt,cb_3260_explicit_calibration.txt
bj_3241,implicit,30,younger,EI,handview,bj_3241_align_explicit_train_selected.txt,bj_3241_align_explicit_no_cursor_selected.txt,bj_3241_align_explicit_active_tap_selected.txt,bj_3241_align_explicit_passive_tap_selected.txt,bj_3241_rotated_explicit_EI_train_selected.txt,bj_3241_rotated_explicit_EI_no_cursor_selected.txt,bj_3241_rotated_explicit_EI_active_tap_selected.txt,bj_3241_rotated_explicit_EI_passive_tap_selected.txt,bj_3241_explicit_calibration.txt
bp_3247,implicit,30,younger,EI,handview,bp_3247_align_explicit_train_selected.txt,bp_3247_align_explicit_no_cursor_selected.txt,bp_3247_align_explicit_active_tap_selected.txt,bp_3247_align_explicit_passive_tap_selected.txt,bp_3247_rotated_explicit_EI_train_selected.txt,bp_3247_rotated_explicit_EI_no_cursor_selected.txt,bp_3247_rotated_explicit_EI_active_tap_selected.txt,bp_3247_rotated_explicit_EI_passive_tap_selected.txt,bp_3247_explicit_calibration.txt
by_3256,implicit,30,younger,IE,handview,by_3256_align_explicit_train_selected.txt,by_3256_align_explicit_no_cursor_selected.txt,by_3256_align_explicit_active_tap_selected.txt,by_3256_align_explicit_passive_tap_selected.txt,by_3256_rotated_explicit_IE_train_selected.txt,by_3256_rotated_explicit_IE_no_cursor_selected.txt,by_3256_rotated_explicit_IE_active_tap_selected.txt,by_3256_rotated_explicit_IE_passive_tap_selected.txt,by_3256_explicit_calibration.txt
ca_3259,implicit,30,younger,IE,handview,ca_3259_align_explicit_train_selected.txt,ca_3259_align_explicit_no_cursor_selected.txt,ca_3259_align_explicit_active_tap_selected.txt,ca_3259_align_explicit_passive_tap_selected.txt,ca_3259_rotated_explicit_IE_train_selected.txt,ca_3259_rotated_explicit_IE_no_cursor_selected.txt,ca_3259_rotated_explicit_IE_active_tap_selected.txt,ca_3259_rotated_explicit_IE_passive_tap_selected.txt,ca_3259_explicit_calibration.txt
bd_3235,implicit,30,younger,IE,handview,bd_3235_align_explicit_train_selected.txt,bd_3235_align_explicit_no_cursor_selected.txt,bd_3235_align_explicit_active_tap_selected.txt,bd_3235_align_explicit_passive_tap_selected.txt,bd_3235_rotated_explicit_IE_train_selected.txt,bd_3235_rotated_explicit_IE_no_cursor_selected.txt,bd_3235_rotated_explicit_IE_active_tap_selected.txt,bd_3235_rotated_explicit_IE_passive_tap_selected.txt,bd_3235_explicit_calibration.txt
be_3236,implicit,30,younger,IE,handview,be_3236_align_explicit_train_selected.txt,be_3236_align_explicit_no_cursor_selected.txt,be_3236_align_explicit_active_tap_selected.txt,be_3236_align_explicit_passive_tap_selected.txt,be_3236_rotated_explicit_IE_train_selected.txt,be_3236_rotated_explicit_IE_no_cursor_selected.txt,be_3236_rotated_explicit_IE_active_tap_selected.txt,be_3236_rotated_explicit_IE_passive_tap_selected.txt,be_3236_explicit_calibration.txt
bg_3238,implicit,30,younger,IE,handview,bg_3238_align_explicit_train_selected.txt,bg_3238_align_explicit_no_cursor_selected.txt,bg_3238_align_explicit_active_tap_selected.txt,bg_3238_align_explicit_passive_tap_selected.txt,bg_3238_rotated_explicit_IE_train_selected.txt,bg_3238_rotated_explicit_IE_no_cursor_selected.txt,bg_3238_rotated_explicit_IE_active_tap_selected.txt,bg_3238_rotated_explicit_IE_passive_tap_selected.txt,bg_3238_explicit_calibration.txt
bl_3243,implicit,30,younger,EI,handview,bl_3243_align_explicit_train_selected.txt,bl_3243_align_explicit_no_cursor_selected.txt,bl_3243_align_explicit_active_tap_selected.txt,bl_3243_align_explicit_passive_tap_selected.txt,bl_3243_rotated_explicit_EI_train_selected.txt,bl_3243_rotated_explicit_EI_no_cursor_selected.txt,bl_3243_rotated_explicit_EI_active_tap_selected.txt,bl_3243_rotated_explicit_EI_passive_tap_selected.txt,bl_3243_explicit_calibration.txt
br_3249,implicit,30,younger,EI,handview,br_3249_align_explicit_train_selected.txt,br_3249_align_explicit_no_cursor_selected.txt,br_3249_align_explicit_active_tap_selected.txt,br_3249_align_explicit_passive_tap_selected.txt,br_3249_rotated_explicit_EI_train_selected.txt,br_3249_rotated_explicit_EI_no_cursor_selected.txt,br_3249_rotated_explicit_EI_active_tap_selected.txt,br_3249_rotated_explicit_EI_passive_tap_selected.txt,br_3249_explicit_calibration.txt
bz_3257,implicit,30,younger,EI,handview,bz_3257_align_explicit_train_selected.txt,bz_3257_align_explicit_no_cursor_selected.txt,bz_3257_align_explicit_active_tap_selected.txt,bz_3257_align_explicit_passive_tap_selected.txt,bz_3257_rotated_explicit_EI_train_selected.txt,bz_3257_rotated_explicit_EI_no_cursor_selected.txt,bz_3257_rotated_explicit_EI_active_tap_selected.txt,bz_3257_rotated_explicit_EI_passive_tap_selected.txt,bz_3257_explicit_calibration.txt
bk_3242,implicit,30,younger,IE,handview,bk_3242_align_explicit_train_selected.txt,bk_3242_align_explicit_no_cursor_selected.txt,bk_3242_align_explicit_active_tap_selected.txt,bk_3242_align_explicit_passive_tap_selected.txt,bk_3242_rotated_explicit_IE_train_selected.txt,bk_3242_rotated_explicit_IE_no_cursor_selected.txt,bk_3242_rotated_explicit_IE_active_tap_selected.txt,bk_3242_rotated_explicit_IE_passive_tap_selected.txt,bk_3242_explicit_calibration.txt
bh_3239,implicit,30,younger,EI,handview,bh_3239_align_explicit_train_selected.txt,bh_3239_align_explicit_no_cursor_selected.txt,bh_3239_align_explicit_active_tap_selected.txt,bh_3239_align_explicit_passive_tap_selected.txt,bh_3239_rotated_explicit_EI_train_selected.txt,bh_3239_rotated_explicit_EI_no_cursor_selected.txt,bh_3239_rotated_explicit_EI_active_tap_selected.txt,bh_3239_rotated_explicit_EI_passive_tap_selected.txt,bh_3239_explicit_calibration.txt
bx_3255,implicit,30,younger,EI,handview,bx_3255_align_explicit_train_selected.txt,bx_3255_align_explicit_no_cursor_selected.txt,bx_3255_align_explicit_active_tap_selected.txt,bx_3255_align_explicit_passive_tap_selected.txt,bx_3255_rotated_explicit_EI_train_selected.txt,bx_3255_rotated_explicit_EI_no_cursor_selected.txt,bx_3255_rotated_explicit_EI_active_tap_selected.txt,bx_3255_rotated_explicit_EI_passive_tap_selected.txt,bx_3255_explicit_calibration.txt
bc_3234,implicit,30,younger,EI,handview,bc_3234_align_explicit_train_selected.txt,bc_3234_align_explicit_no_cursor_selected.txt,bc_3234_align_explicit_active_tap_selected.txt,bc_3234_align_explicit_passive_tap_selected.txt,bc_3234_rotated_explicit_EI_train_selected.txt,bc_3234_rotated_explicit_EI_no_cursor_selected.txt,bc_3234_rotated_explicit_EI_active_tap_selected.txt,bc_3234_rotated_explicit_EI_passive_tap_selected.txt,bc_3234_explicit_calibration.txt
bn_3245,implicit,30,younger,EI,handview,bn_3245_align_explicit_train_selected.txt,bn_3245_align_explicit_no_cursor_selected.txt,bn_3245_align_explicit_active_tap_selected.txt,bn_3245_align_explicit_passive_tap_selected.txt,bn_3245_rotated_explicit_EI_train_selected.txt,bn_3245_rotated_explicit_EI_no_cursor_selected.txt,bn_3245_rotated_explicit_EI_active_tap_selected.txt,bn_3245_rotated_explicit_EI_passive_tap_selected.txt,bn_3245_explicit_calibration.txt
