"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","unsure","participant","task","new_targety","new_target_angle","relative_cursory","pv_angle_OG","pv_angle","isoutlier","subject"
143,90,-0.4217,-3.045,-0.4217,-3.045,528,395,0,-8.5,0,3.5,2,0,321,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,5.455,94.4204713681432,-4.4204713681432,FALSE,"bw_3254"
144,45,4.7683,-4.2196,4.7683,-4.2196,528,395,0,-8.5,8.4853,-0.014719,2,0,421,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,4.2804,41.9136376267717,3.08636237322833,FALSE,"bw_3254"
163,135,-2.4021,-5.1871,-2.4021,-5.1871,528,395,0,-8.5,-8.4853,-0.014719,2,0,861,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,3.3129,125.944917474875,9.05508252512524,FALSE,"bw_3254"
164,45,5.4111,-4.676,5.4111,-4.676,528,395,0,-8.5,8.4853,-0.014719,2,0,521,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,3.824,35.2486767110377,9.75132328896228,FALSE,"bw_3254"
165,90,-0.5843,-4.0015,-0.5843,-4.0015,528,395,0,-8.5,0,3.5,2,0,361,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,4.4985,97.4005869283925,-7.40058692839254,FALSE,"bw_3254"
166,45,3.5047,-4.8064,3.5047,-4.8064,528,395,0,-8.5,8.4853,-0.014719,2,0,401,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,3.6936,46.5032284408052,-1.50322844080523,FALSE,"bw_3254"
167,90,0.465,-2.2228,0.465,-2.2228,528,395,0,-8.5,0,3.5,2,0,421,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,6.2772,85.7634034722861,4.23659652771386,FALSE,"bw_3254"
168,135,-4.5221,-4.651,-4.5221,-4.651,528,395,0,-8.5,-8.4853,-0.014719,2,0,441,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,3.849,139.597125342467,-4.59712534246739,FALSE,"bw_3254"
169,45,5.5641,-3.7127,5.5641,-3.7127,528,395,0,-8.5,8.4853,-0.014719,2,0,541,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,4.7873,40.7083973479689,4.29160265203109,FALSE,"bw_3254"
170,135,-3.0523,-5.0714,-3.0523,-5.0714,528,395,0,-8.5,-8.4853,-0.014719,2,0,461,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,3.4286,131.676970507205,3.32302949279469,FALSE,"bw_3254"
