"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","participant","task","new_targety","new_target_angle","relative_cursory","pv_angle_OG","pv_angle","isoutlier","subject"
142,45,4.2744,-4.2318,4.2744,-4.2318,528,395,0,-8.5,8.4853,-0.014719,2,0,822,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,44.9999358525315,4.2682,44.9584161999148,0.0415838000852418,FALSE,"ls_1201"
143,90,-0.1878,-3.5138,-0.1878,-3.5138,528,395,0,-8.5,0,3.5,2,0,621,1,1,0,1,"ls_1201","align_explicit_train_selected",12,90,4.9862,92.1569659659618,-2.15696596596185,FALSE,"ls_1201"
144,135,-3.16,-6.0498,-3.16,-6.0498,528,395,0,-8.5,-8.4853,-0.014719,2,0,381,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,135.000064147469,2.4502,142.210724821292,-7.21072482129202,FALSE,"ls_1201"
163,90,0.0193,-2.749,0.0193,-2.749,528,395,0,-8.5,0,3.5,2,0,1081,1,1,0,1,"ls_1201","align_explicit_train_selected",12,90,5.751,89.8077196325322,0.19228036746776,FALSE,"ls_1201"
164,135,-3.8145,-5.4511,-3.8145,-5.4511,528,395,0,-8.5,-8.4853,-0.014719,2,0,540,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,135.000064147469,3.0489,141.364929193192,-6.36492919319213,FALSE,"ls_1201"
165,45,3.9931,-4.7801,3.9931,-4.7801,528,395,0,-8.5,8.4853,-0.014719,2,0,562,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,44.9999358525315,3.7199,42.9713904352435,2.02860956475651,FALSE,"ls_1201"
166,90,-0.1051,-1.4664,-0.1051,-1.4664,528,395,0,-8.5,0,3.5,2,0,580,1,1,0,1,"ls_1201","align_explicit_train_selected",12,90,7.0336,90.8560819928745,-0.856081992874451,FALSE,"ls_1201"
167,45,3.3984,-4.9308,3.3984,-4.9308,528,395,0,-8.5,8.4853,-0.014719,2,0,660,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,44.9999358525315,3.5692,46.4042367035315,-1.40423670353148,FALSE,"ls_1201"
168,135,-3.1587,-5.0723,-3.1587,-5.0723,528,395,0,-8.5,-8.4853,-0.014719,2,0,460,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,135.000064147469,3.4277,132.66124079517,2.33875920483035,FALSE,"ls_1201"
169,135,-3.6532,-5.4737,-3.6532,-5.4737,528,395,0,-8.5,-8.4853,-0.014719,2,0,581,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,135.000064147469,3.0263,140.361750597203,-5.36175059720301,FALSE,"ls_1201"
170,45,4.9171,-3.6199,4.9171,-3.6199,528,395,0,-8.5,8.4853,-0.014719,2,0,781,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,44.9999358525315,4.8801,44.7836184049101,0.216381595089892,FALSE,"ls_1201"
171,90,-0.047,-2.2124,-0.047,-2.2124,528,395,0,-8.5,0,3.5,2,0,761,1,1,0,1,"ls_1201","align_explicit_train_selected",12,90,6.2876,90.4282797064916,-0.428279706491637,FALSE,"ls_1201"
181,135,-3.4902,-4.3389,-3.4902,-4.3389,528,395,0,-8.5,-8.4853,-0.014719,3,0,760,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,135.000064147469,4.1611,129.988867901974,5.01113209802622,FALSE,"ls_1201"
182,45,4.4159,-5.0807,4.4159,-5.0807,528,395,0,-8.5,8.4853,-0.014719,3,0,662,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,44.9999358525315,3.4193,37.7511753934815,7.24882460651855,FALSE,"ls_1201"
183,90,-0.5668,-3.6484,-0.5668,-3.6484,528,395,0,-8.5,0,3.5,3,0,621,1,1,0,1,"ls_1201","align_explicit_train_selected",12,90,4.8516,96.6635127222185,-6.66351272221853,FALSE,"ls_1201"
184,45,4.1638,-4.7815,4.1638,-4.7815,528,395,0,-8.5,8.4853,-0.014719,3,0,662,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,44.9999358525315,3.7185,41.7665884647719,3.23341153522814,FALSE,"ls_1201"
185,90,-1.0192,-3.3578,-1.0192,-3.3578,528,395,0,-8.5,0,3.5,3,0,681,1,1,0,1,"ls_1201","align_explicit_train_selected",12,90,5.1422,101.210903571219,-11.2109035712194,FALSE,"ls_1201"
186,135,-2.7164,-5.6532,-2.7164,-5.6532,528,395,0,-8.5,-8.4853,-0.014719,3,0,302,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,135.000064147469,2.8468,133.657247305788,1.34275269421164,FALSE,"ls_1201"
187,90,-0.8408,-3.4244,-0.8408,-3.4244,528,395,0,-8.5,0,3.5,3,0,602,1,1,0,1,"ls_1201","align_explicit_train_selected",12,90,5.0756,99.4059316257104,-9.40593162571037,FALSE,"ls_1201"
188,135,-3.3528,-6.0825,-3.3528,-6.0825,528,395,0,-8.5,-8.4853,-0.014719,3,0,601,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,135.000064147469,2.4175,144.2069211516,-9.20692115160034,FALSE,"ls_1201"
189,45,3.6256,-4.9053,3.6256,-4.9053,528,395,0,-8.5,8.4853,-0.014719,3,0,822,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,44.9999358525315,3.5947,44.7547984462487,0.245201553751308,FALSE,"ls_1201"
208,45,2.7773,-6.3092,2.7773,-6.3092,528,395,0,-8.5,8.4853,-0.014719,3,0,700,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,44.9999358525315,2.1908,38.2672129520583,6.73278704794174,FALSE,"ls_1201"
209,135,-4.5623,-4.3598,-4.5623,-4.3598,528,395,0,-8.5,-8.4853,-0.014719,3,0,581,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,135.000064147469,4.1402,137.776858370929,-2.77685837092903,FALSE,"ls_1201"
210,90,-0.7932,-3.7071,-0.7932,-3.7071,528,395,0,-8.5,0,3.5,3,0,581,1,1,0,1,"ls_1201","align_explicit_train_selected",12,90,4.7929,99.3969811681642,-9.39698116816423,FALSE,"ls_1201"
211,45,4.3157,-4.2895,4.3157,-4.2895,528,395,0,-8.5,8.4853,-0.014719,3,0,620,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,44.9999358525315,4.2105,44.2930953810336,0.706904618966405,FALSE,"ls_1201"
212,135,-3.2442,-5.6505,-3.2442,-5.6505,528,395,0,-8.5,-8.4853,-0.014719,3,0,601,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,135.000064147469,2.8495,138.705974664173,-3.70597466417337,FALSE,"ls_1201"
213,90,-0.5662,-3.4943,-0.5662,-3.4943,528,395,0,-8.5,0,3.5,3,0,661,1,1,0,1,"ls_1201","align_explicit_train_selected",12,90,5.0057,96.4533575928153,-6.45335759281525,FALSE,"ls_1201"
214,135,-4.8267,-4.5079,-4.8267,-4.5079,528,395,0,-8.5,-8.4853,-0.014719,3,0,601,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,135.000064147469,3.9921,140.406297488355,-5.4062974883546,FALSE,"ls_1201"
215,90,-0.7153,-3.8905,-0.7153,-3.8905,528,395,0,-8.5,0,3.5,3,0,602,1,1,0,1,"ls_1201","align_explicit_train_selected",12,90,4.6095,98.8207771651478,-8.8207771651478,FALSE,"ls_1201"
216,45,3.882,-5.2506,3.882,-5.2506,528,395,0,-8.5,8.4853,-0.014719,3,0,581,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,44.9999358525315,3.2494,39.9307727278803,5.06922727211966,FALSE,"ls_1201"
