group,ID,trial,targetangle_deg,arcangle_deg,homex_cm,homey_cm,handx_cm,handy_cm,tapx_cm,tapy_cm,block,time_ms,selected,active,ro
sEDS,s42,76,99.207,90,0,0,-1.7982,11.094,-1.51614468130506,10.0467304228899,1,3599,1,0,0
sEDS,s42,77,30.149,50,0,0,9.6617,5.6118,10.0121553186949,4.88673042288993,1,3609,1,0,0
sEDS,s42,78,100.03,130,0,0,-1.9445,10.996,-3.35024468130506,10.9924304228899,1,3441,1,0,0
sEDS,s42,79,140.85,130,0,0,-8.5879,6.9917,-9.90054468130506,6.06213042288993,1,3211,1,0,0
sEDS,s42,80,99.31,90,0,0,-1.8061,11.017,-4.30304468130506,10.8494304228899,1,3259,1,0,0
sEDS,s42,81,47.14,50,0,0,7.6601,8.2548,8.84535531869494,5.46013042288993,1,3401,1,0,0
sEDS,s42,82,103.15,90,0,0,-2.5349,10.851,-4.46974468130506,10.6774304228899,1,3803,1,0,0
sEDS,s42,83,23.178,50,0,0,10.286,4.404,9.48845531869494,4.91543042288993,1,3021,1,0,0
sEDS,s42,84,120.39,130,0,0,-5.6458,9.6268,-8.44764468130506,8.47013042288993,1,2708,1,0,0
sEDS,s42,85,70.864,50,0,0,3.6654,10.563,2.12825531869494,11.1934304228899,1,3096,1,0,0
sEDS,s42,86,101.3,90,0,0,-2.205,11.033,-4.58884468130506,10.3047304228899,1,4512,1,0,0
sEDS,s42,87,137.3,130,0,0,-8.1884,7.555,-10.8058446813051,6.49213042288993,1,2913,1,0,0
sEDS,s42,88,70.65,90,0,0,3.7436,10.66,2.98575531869494,10.7061304228899,1,3128,1,0,0
sEDS,s42,89,56.574,50,0,0,6.2991,9.5438,5.29625531869494,10.2187304228899,1,3088,1,0,0
sEDS,s42,90,97.905,130,0,0,-1.5309,11.026,-4.30304468130506,11.0504304228899,1,2952,1,0,0
sEDS,s42,145,45.791,50,0,0,7.842,8.0617,9.20265531869494,5.20213042288993,2,5229,1,0,0
sEDS,s42,146,59.552,90,0,0,5.7043,9.7042,1.86625531869494,9.73143042288993,2,4588,1,0,0
sEDS,s42,147,139.95,130,0,0,-8.4662,7.1177,-10.4248446813051,6.49213042288993,2,3245,1,0,0
sEDS,s42,148,102.12,90,0,0,-2.3499,10.94,-3.61224468130506,10.1327304228899,2,4023,1,0,0
sEDS,s42,149,42.038,50,0,0,8.3673,7.544,9.65515531869494,4.19873042288993,2,5685,1,0,0
sEDS,s42,150,133.43,130,0,0,-7.6488,8.0787,-10.1626446813051,5.23073042288993,2,3199,1,0,0
sEDS,s42,151,85.244,90,0,0,0.9333,11.219,-1.18266468130506,11.0214304228899,2,3001,1,0,0
sEDS,s42,152,36.969,50,0,0,8.9537,6.7396,9.51225531869494,4.88673042288993,2,3149,1,0,0
sEDS,s42,153,106.69,130,0,0,-3.2519,10.849,-4.68414468130506,10.3047304228899,2,2743,1,0,0
sEDS,s42,154,149.18,130,0,0,-9.5066,5.6722,-11.2818446813051,4.85813042288993,2,2925,1,0,0
sEDS,s42,155,45.45,50,0,0,7.9796,8.106,8.75005531869494,5.68943042288993,2,3176,1,0,0
sEDS,s42,156,79.669,90,0,0,2.0112,11.033,0.937255318694938,10.9067304228899,2,3088,1,0,0
sEDS,s42,157,90.149,90,0,0,-0.0293,11.279,-1.37324468130506,11.5084304228899,2,3176,1,0,0
sEDS,s42,158,134.88,130,0,0,-7.8209,7.8544,-10.3528446813051,5.86143042288993,2,3208,1,0,0
sEDS,s42,159,66.642,50,0,0,4.5882,10.624,-16.5698446813051,-1.62056957711007,2,3638,0,0,0
sEDS,s42,160,148.02,130,0,0,-9.4515,5.9003,-10.8768446813051,4.74343042288993,2,2858,1,0,0
sEDS,s42,161,99.16,90,0,0,-1.7872,11.084,-3.99334468130506,10.6201304228899,2,3432,1,0,0
sEDS,s42,162,54.985,50,0,0,6.412,9.1522,4.36725531869494,9.41613042288993,2,3555,1,0,0
sEDS,s42,217,97.703,90,0,0,-1.5004,11.092,-6.01804468130506,10.2761304228899,3,4129,1,0,0
sEDS,s42,218,127.65,130,0,0,-6.8092,8.8264,-10.1864446813051,7.49543042288993,3,3416,1,0,0
sEDS,s42,219,30.989,50,0,0,9.5786,5.753,10.1081553186949,4.77213042288993,3,3464,1,0,0
sEDS,s42,220,100.05,130,0,0,-1.9522,11.018,-3.20734468130506,10.8207304228899,3,3366,1,0,0
sEDS,s42,221,46.118,50,0,0,7.725,8.0325,7.91635531869494,7.12273042288993,3,3904,1,0,0
sEDS,s42,222,95.587,90,0,0,-1.1078,11.324,-1.94484468130506,11.0214304228899,3,3926,1,0,0
sEDS,s42,223,81.865,90,0,0,1.6002,11.194,-1.30174468130506,11.1644304228899,3,3272,1,0,0
sEDS,s42,224,148.75,130,0,0,-9.5198,5.7771,-11.4728446813051,4.62873042288993,3,3252,1,0,0
sEDS,s42,225,55.272,50,0,0,6.4339,9.2822,-16.5698446813051,-1.82126957711007,3,3188,0,0,0
sEDS,s42,226,25.93,50,0,0,10.056,4.8895,9.98815531869494,3.74013042288993,3,3048,1,0,0
sEDS,s42,227,127.55,130,0,0,-6.7957,8.8405,-9.42424468130506,7.52413042288993,3,3056,1,0,0
sEDS,s42,228,101.21,90,0,0,-2.1832,11.013,-3.35024468130506,10.4481304228899,3,3494,1,0,0
sEDS,s42,229,58.098,90,0,0,5.9515,9.5606,6.01085531869494,8.49873042288993,3,3590,1,0,0
sEDS,s42,230,138.43,130,0,0,-8.3293,7.3876,-11.1388446813051,4.14143042288993,3,4314,1,0,0
sEDS,s42,231,41.462,50,0,0,8.3627,7.3887,7.43995531869494,7.58143042288993,3,3343,1,0,0
sEDS,s42,232,70.402,50,0,0,3.7725,10.595,1.55655531869494,10.6201304228899,3,3933,1,0,0
sEDS,s42,233,84.543,90,0,0,1.0781,11.285,-1.75434468130506,11.7954304228899,3,3485,1,0,0
sEDS,s42,234,109.54,130,0,0,-3.7373,10.533,-6.42294468130506,9.98943042288993,3,3279,1,0,0
sEDS,s42,289,66.811,50,0,0,4.4265,10.333,1.12785531869494,11.9964304228899,4,3555,1,0,0
sEDS,s42,290,86.236,90,0,0,0.7413,11.268,-1.37324468130506,11.5944304228899,4,2974,1,0,0
sEDS,s42,291,132.93,130,0,0,-7.6398,8.2125,-10.9008446813051,6.00473042288993,4,2543,1,0,0
sEDS,s42,292,151.31,130,0,0,-9.8262,5.3774,-11.1628446813051,4.91543042288993,4,3092,1,0,0
sEDS,s42,293,26.264,50,0,0,9.9968,4.933,9.96515531869494,4.88673042288993,4,3180,1,0,0
sEDS,s42,294,111.66,90,0,0,-4.1659,10.49,-5.61304468130506,10.4481304228899,4,3065,1,0,0
sEDS,s42,295,111.94,130,0,0,-4.1791,10.373,-4.68414468130506,10.5054304228899,4,3199,1,0,0
sEDS,s42,296,97.981,90,0,0,-1.5747,11.232,-3.92194468130506,10.5914304228899,4,3506,1,0,0
sEDS,s42,297,45.723,50,0,0,7.8091,8.0088,7.20175531869494,7.86813042288993,4,3168,1,0,0
sEDS,s42,298,142.79,130,0,0,-8.8699,6.7344,-11.6628446813051,4.88673042288993,4,2936,1,0,0
sEDS,s42,299,102.28,90,0,0,-2.3937,10.996,-5.37484468130506,10.3334304228899,4,3120,1,0,0
sEDS,s42,300,26.674,50,0,0,10.008,5.0276,9.01205531869494,4.19873042288993,4,3234,1,0,0
sEDS,s42,301,51.921,50,0,0,6.8987,8.8049,4.58165531869494,9.67413042288993,4,2689,1,0,0
sEDS,s42,302,100.33,90,0,0,-2.011,11.03,-5.06524468130506,10.3621304228899,4,4086,1,0,0
sEDS,s42,303,105.55,130,0,0,-2.9923,10.75,-4.20774468130506,10.8494304228899,4,3104,1,0,0
sEDS,s42,304,84.683,90,0,0,1.0305,11.073,-1.73054468130506,11.1934304228899,4,4094,1,0,0
sEDS,s42,305,64.742,50,0,0,4.8109,10.197,-16.3558446813051,-1.39126957711007,4,3750,0,0,0
sEDS,s42,306,102.47,130,0,0,-2.4169,10.933,-4.01714468130506,11.0784304228899,4,2649,1,0,0
sEDS,s08,46,127.65,130,0,0,-7.4032,9.5963,-8.18787164321789,8.34137067071289,1,4494,1,1,0
sEDS,s08,47,73.894,50,0,0,3.3969,11.764,2.41182835678211,11.8390706707129,1,3727,1,1,0
sEDS,s08,48,62.635,90,0,0,5.6109,10.841,5.62742835678211,10.5773706707129,1,4471,1,1,0
sEDS,s08,49,103.86,90,0,0,-2.8809,11.677,-4.18617164321789,12.0970706707129,1,5539,1,1,0
sEDS,s08,50,35.338,50,0,0,9.8755,7.002,10.3199283567821,5.90477067071289,1,4153,1,1,0
sEDS,s08,51,138.18,130,0,0,-9.0723,8.1166,-9.71277164321789,6.87937067071289,1,5101,1,1,0
sEDS,s08,52,120.4,130,0,0,-6.1052,10.407,-6.73487164321789,9.60277067071289,1,5747,1,1,0
sEDS,s08,53,38.919,50,0,0,9.4078,7.5962,10.4628283567821,5.44607067071289,1,5153,1,1,0
sEDS,s08,54,102.88,90,0,0,-2.7211,11.899,-2.61407164321789,11.2370706707129,1,4172,1,1,0
sEDS,s08,55,80.191,90,0,0,2.0522,11.87,1.24466835678211,12.6410706707129,1,7027,1,1,0
sEDS,s08,56,153.5,130,0,0,-10.854,5.4105,-10.3317716432179,4.61477067071289,1,4640,1,1,0
sEDS,s08,57,71.755,50,0,0,3.8237,11.599,3.50752835678211,12.2110706707129,1,4746,1,1,0
sEDS,s08,58,51.65,50,0,0,7.5898,9.5932,8.65252835678211,8.57077067071289,1,4339,1,1,0
sEDS,s08,59,87.334,90,0,0,0.5628,12.087,1.14938835678211,12.4410706707129,1,4862,1,1,0
sEDS,s08,60,134.85,130,0,0,-8.5294,8.5754,-8.56897164321789,7.25207067071289,1,4996,1,1,0
sEDS,s08,61,72.436,90,0,0,3.6612,11.567,3.65042835678211,11.5230706707129,1,4086,1,1,0
sEDS,s08,62,96.933,130,0,0,-1.4527,11.946,-2.66167164321789,12.1830706707129,1,6614,1,1,0
sEDS,s08,63,50.91,50,0,0,7.6577,9.426,9.15272835678211,7.76807067071289,1,5690,1,1,0
sEDS,s08,118,107.54,90,0,0,-3.7057,11.727,-3.49537164321789,12.0680706707129,2,6002,1,1,0
sEDS,s08,119,116.89,130,0,0,-5.5152,10.877,-4.87697164321789,10.2907706707129,2,4605,1,1,0
sEDS,s08,120,35.223,50,0,0,9.8532,6.9565,10.5580283567821,6.01937067071289,2,4211,1,1,0
sEDS,s08,121,140.86,130,0,0,-9.32,7.5837,-9.73577164321789,7.68207067071289,2,6031,1,1,0
sEDS,s08,122,57.165,50,0,0,6.6272,10.27,6.08002835678211,10.6633706707129,2,4260,1,1,0
sEDS,s08,123,76.211,90,0,0,2.8647,11.673,2.07832835678211,12.9280706707129,2,4586,1,1,0
sEDS,s08,124,56.653,50,0,0,6.6091,10.043,5.72272835678211,10.7490706707129,2,4440,1,1,0
sEDS,s08,125,114.76,90,0,0,-5.0798,11.012,-4.47197164321789,12.2690706707129,2,5666,1,1,0
sEDS,s08,126,109.33,130,0,0,-3.9741,11.329,-4.09087164321789,12.2110706707129,2,4456,1,1,0
sEDS,s08,127,78.456,90,0,0,2.4172,11.834,2.76912835678211,12.1540706707129,2,4136,1,1,0
sEDS,s08,128,58.865,50,0,0,6.2653,10.372,5.36542835678211,11.3230706707129,2,3944,1,1,0
sEDS,s08,129,140.2,130,0,0,-9.3418,7.7846,-9.97477164321789,6.87937067071289,2,4718,1,1,0
sEDS,s08,130,113.35,90,0,0,-4.769,11.049,-5.09127164321789,11.7530706707129,2,3944,1,1,0
sEDS,s08,131,133.39,130,0,0,-8.2961,8.777,-8.21167164321789,8.11207067071289,2,4550,1,1,0
sEDS,s08,132,33.916,50,0,0,10.137,6.8158,10.7012283567821,5.99077067071289,2,3842,1,1,0
sEDS,s08,133,107.94,130,0,0,-3.7131,11.47,-4.35287164321789,11.1510706707129,2,4164,1,1,0
sEDS,s08,134,42.276,50,0,0,8.9019,8.0932,9.98642835678211,6.62137067071289,2,5615,1,1,0
sEDS,s08,135,86.037,90,0,0,0.8304,11.986,-0.422671643217887,12.6410706707129,2,5111,1,1,0
sEDS,s08,190,143.08,130,0,0,-9.6625,7.2601,-9.78377164321789,5.58937067071289,3,4066,1,1,0
sEDS,s08,191,110.69,90,0,0,-4.2875,11.353,-3.80507164321789,10.9210706707129,3,3296,1,1,0
sEDS,s08,192,39.46,50,0,0,9.5396,7.8527,9.91492835678211,6.50677067071289,3,4352,1,1,0
sEDS,s08,193,141.72,130,0,0,-9.4823,7.4824,-11.2607716432179,7.99737067071289,3,6421,1,1,0
sEDS,s08,194,49.798,50,0,0,8.0372,9.51,8.24762835678211,8.28407067071289,3,4018,1,1,0
sEDS,s08,195,73.442,90,0,0,3.479,11.701,4.10302835678211,11.4090706707129,3,3960,1,1,0
sEDS,s08,196,69.07,50,0,0,4.3576,11.393,3.88862835678211,11.9820706707129,3,3722,1,1,0
sEDS,s08,197,83.995,90,0,0,1.2801,12.169,1.50668835678211,12.3260706707129,3,3444,1,1,0
sEDS,s08,198,138.61,130,0,0,-9.046,7.9722,-9.06917164321789,7.48137067071289,3,3326,1,1,0
sEDS,s08,199,134.74,130,0,0,-8.4577,8.5352,-8.18787164321789,9.00077067071289,3,3872,1,1,0
sEDS,s08,200,75.186,50,0,0,3.0814,11.651,3.55512835678211,12.0390706707129,3,4044,1,1,0
sEDS,s08,201,79.478,90,0,0,2.2176,11.94,3.05492835678211,11.9250706707129,3,4446,1,1,0
sEDS,s08,202,104.23,90,0,0,-2.9773,11.736,-2.92377164321789,11.7810706707129,3,5256,1,1,0
sEDS,s08,203,41.513,50,0,0,9.1309,8.0819,9.55762835678211,7.22337067071289,3,3936,1,1,0
sEDS,s08,204,124.34,130,0,0,-6.777,9.9193,-7.06827164321789,9.51677067071289,3,5614,1,1,0
sEDS,s08,205,112.29,90,0,0,-4.5882,11.192,-4.85307164321789,11.4660706707129,3,3791,1,1,0
sEDS,s08,206,110.1,130,0,0,-4.1655,11.38,-3.94797164321789,11.3800706707129,3,4075,1,1,0
sEDS,s08,207,44.271,50,0,0,8.6665,8.4486,9.05742835678211,7.56737067071289,3,3679,1,1,0
sEDS,s08,262,138.93,130,0,0,-9.1922,8.0109,-8.61657164321789,7.13737067071289,4,6920,1,1,0
sEDS,s08,263,70.73,50,0,0,4.0028,11.45,2.74532835678211,11.9820706707129,4,3608,1,1,0
sEDS,s08,264,71.957,90,0,0,3.7518,11.518,3.79332835678211,10.6633706707129,4,3937,1,1,0
sEDS,s08,265,46.47,50,0,0,8.5082,8.9565,9.93872835678211,7.45277067071289,4,3919,1,1,0
sEDS,s08,266,83.344,90,0,0,1.4098,12.081,1.76872835678211,12.6990706707129,4,4025,1,1,0
sEDS,s08,267,138.36,130,0,0,-9.1818,8.1626,-10.0697716432179,7.62477067071289,4,3831,1,1,0
sEDS,s08,268,126.99,130,0,0,-7.3784,9.7943,-8.59277164321789,9.91807067071289,4,3979,1,1,0
sEDS,s08,269,79.987,50,0,0,2.1287,12.056,1.81632835678211,12.6410706707129,4,3825,1,1,0
sEDS,s08,270,69.724,90,0,0,4.1907,11.343,3.05492835678211,11.6090706707129,4,3879,1,1,0
sEDS,s08,271,141.89,130,0,0,-9.4542,7.4147,-9.80777164321789,6.44937067071289,4,4473,1,1,0
sEDS,s08,272,76.305,90,0,0,2.8688,11.773,2.65002835678211,12.2110706707129,4,4269,1,1,0
sEDS,s08,273,38.44,50,0,0,9.6346,7.6472,10.0817283567821,6.82207067071289,4,3977,1,1,0
sEDS,s08,274,135.92,130,0,0,-8.6951,8.4216,-9.18827164321789,6.99407067071289,4,4239,1,1,0
sEDS,s08,275,73.437,50,0,0,3.4645,11.649,7.08042835678211,9.34477067071289,4,4305,1,1,0
sEDS,s08,276,79.383,90,0,0,2.2347,11.921,1.00647835678211,11.8960706707129,4,6919,1,1,0
sEDS,s08,277,109.95,90,0,0,-4.1068,11.312,-4.20997164321789,11.2940706707129,4,4609,1,1,0
sEDS,s08,278,42.949,50,0,0,8.7865,8.1788,10.0340283567821,6.53537067071289,4,4057,1,1,0
sEDS,s08,279,115,130,0,0,-5.1147,10.971,-4.75787164321789,10.6347706707129,4,4309,1,1,0
sEDS,s08,73,127.82,130,0,0,-6.9763,8.987,-8.23547164321789,8.25537067071289,1,4285,1,0,0
sEDS,s08,74,70.523,50,0,0,3.9056,11.043,3.07872835678211,11.5810706707129,1,4967,1,0,0
sEDS,s08,75,62.516,90,0,0,5.223,10.04,4.67462835678211,10.6060706707129,1,3783,1,0,0
sEDS,s08,76,102.63,90,0,0,-2.4707,11.024,-4.32907164321789,11.0650706707129,1,3349,1,0,0
sEDS,s08,77,38.897,50,0,0,9.1253,7.3624,9.74822835678211,7.16607067071289,1,3449,1,0,0
sEDS,s08,78,139.35,130,0,0,-8.5014,7.3005,-15.6907716432179,3.75477067071289,1,3269,0,0,0
sEDS,s08,79,119.01,130,0,0,-5.5148,9.9452,-5.63917164321789,9.25877067071289,1,3189,1,0,0
sEDS,s08,80,41.534,50,0,0,8.5339,7.5593,9.81962835678211,6.93677067071289,1,3401,1,0,0
sEDS,s08,81,101.22,90,0,0,-2.2547,11.368,-3.20957164321789,11.4660706707129,1,3187,1,0,0
sEDS,s08,82,77.073,90,0,0,2.5754,11.22,1.19702835678211,11.9820706707129,1,3792,1,0,0
sEDS,s08,83,151.99,130,0,0,-10.002,5.321,-10.6407716432179,4.87277067071289,1,5516,1,0,0
sEDS,s08,84,68.191,50,0,0,4.4001,10.996,3.88862835678211,11.9530706707129,1,5168,1,0,0
sEDS,s08,85,50.27,50,0,0,7.457,8.9724,8.24762835678211,9.05807067071289,1,4024,1,0,0
sEDS,s08,86,85.087,90,0,0,0.9776,11.373,0.434808356782113,12.3260706707129,1,5046,1,0,0
sEDS,s08,87,134.1,130,0,0,-7.9644,8.2176,-10.4507716432179,8.62807067071289,1,5888,1,0,0
sEDS,s08,88,68.808,90,0,0,4.1556,10.718,5.93712835678211,9.97537067071289,1,3088,1,0,0
sEDS,s08,89,93.703,130,0,0,-0.735,11.357,-2.23297164321789,11.9820706707129,1,3408,1,0,0
sEDS,s08,90,48.454,50,0,0,7.4973,8.4605,6.62782835678211,10.1760706707129,1,5416,1,0,0
sEDS,s08,145,105.51,90,0,0,-3.0575,11.018,-4.18617164321789,12.8130706707129,2,5221,1,0,0
sEDS,s08,146,115.7,130,0,0,-4.9746,10.336,-5.30567164321789,11.4660706707129,2,3540,1,0,0
sEDS,s08,147,38.469,50,0,0,9.0793,7.2139,10.5819283567821,6.24877067071289,2,3498,1,0,0
sEDS,s08,148,140.77,130,0,0,-8.6144,7.0343,-9.59277164321789,7.51007067071289,2,2952,1,0,0
sEDS,s08,149,54.101,50,0,0,6.7761,9.3611,7.46152835678211,9.34477067071289,2,3212,1,0,0
sEDS,s08,150,73.018,90,0,0,3.3647,11.018,4.34122835678211,10.0327706707129,2,3644,1,0,0
sEDS,s08,151,54.227,50,0,0,6.6521,9.2327,6.74692835678211,9.88937067071289,2,3334,1,0,0
sEDS,s08,152,112.93,90,0,0,-4.3933,10.385,-5.40097164321789,11.7810706707129,2,2830,1,0,0
sEDS,s08,153,107.55,130,0,0,-3.3729,10.665,-4.09087164321789,11.6380706707129,2,3138,1,0,0
sEDS,s08,154,74.684,90,0,0,3.081,11.25,1.55431835678211,12.3260706707129,2,3096,1,0,0
sEDS,s08,155,54.679,50,0,0,6.8517,9.6696,6.22292835678211,10.1187706707129,2,3072,1,0,0
sEDS,s08,156,140.11,130,0,0,-8.6987,7.2717,-9.47377164321789,7.42407067071289,2,3172,1,0,0
sEDS,s08,157,108.94,90,0,0,-3.8174,11.124,-3.99557164321789,11.5230706707129,2,3852,1,0,0
sEDS,s08,158,131.54,130,0,0,-7.5252,8.4945,-8.42607164321789,8.25537067071289,2,3283,1,0,0
sEDS,s08,159,36.204,50,0,0,9.2905,6.8006,9.98642835678211,6.62137067071289,2,2981,1,0,0
sEDS,s08,160,105.72,130,0,0,-3.0308,10.765,-3.25717164321789,11.3800706707129,2,3049,1,0,0
sEDS,s08,161,40.245,50,0,0,8.6178,7.2943,9.91492835678211,6.36337067071289,2,3493,1,0,0
sEDS,s08,162,82.722,90,0,0,1.445,11.315,1.26848835678211,11.7810706707129,2,3452,1,0,0
sEDS,s08,217,142.54,130,0,0,-9.0391,6.9262,-15.6907716432179,1.94877067071289,3,2730,0,0,0
sEDS,s08,218,108.77,90,0,0,-3.7162,10.936,-4.73397164321789,11.4660706707129,3,4304,1,0,0
sEDS,s08,219,41.386,50,0,0,8.7362,7.6983,9.46242835678211,6.73607067071289,3,3350,1,0,0
sEDS,s08,220,141.86,130,0,0,-8.7174,6.8462,-8.78327164321789,5.41737067071289,3,3130,1,0,0
sEDS,s08,221,49.419,50,0,0,7.5953,8.8675,7.67592835678211,8.68537067071289,3,2938,1,0,0
sEDS,s08,222,73.151,90,0,0,3.3432,11.039,3.76952835678211,11.2080706707129,3,3616,1,0,0
sEDS,s08,223,66.011,50,0,0,4.6841,10.526,3.76952835678211,11.0650706707129,3,3600,1,0,0
sEDS,s08,224,80.959,90,0,0,1.8322,11.515,0.911198356782113,11.8670706707129,3,4002,1,0,0
sEDS,s08,225,138.34,130,0,0,-8.332,7.4121,-9.97477164321789,6.42077067071289,3,4300,1,0,0
sEDS,s08,226,133.58,130,0,0,-7.7808,8.177,-8.18787164321789,7.68207067071289,3,3218,1,0,0
sEDS,s08,227,71.058,50,0,0,3.8189,11.127,3.69802835678211,11.4950706707129,3,3600,1,0,0
sEDS,s08,228,74.959,90,0,0,3.0711,11.429,2.98352835678211,11.5230706707129,3,3602,1,0,0
sEDS,s08,229,100.11,90,0,0,-2.0554,11.522,-2.56647164321789,11.7530706707129,3,3540,1,0,0
sEDS,s08,230,42.884,50,0,0,8.3726,7.776,9.51002835678211,6.42077067071289,3,3162,1,0,0
sEDS,s08,231,123.8,130,0,0,-6.2267,9.3023,-6.32987164321789,10.2333706707129,3,3005,1,0,0
sEDS,s08,232,108.53,90,0,0,-3.6786,10.975,-5.54387164321789,11.1510706707129,3,3479,1,0,0
sEDS,s08,233,107.18,130,0,0,-3.3944,10.978,-4.30527164321789,11.4950706707129,3,3457,1,0,0
sEDS,s08,234,44.92,50,0,0,7.9047,7.8827,8.74782835678211,7.99737067071289,3,3167,1,0,0
sEDS,s08,289,137.9,130,0,0,-8.4528,7.637,-9.90277164321789,7.39537067071289,4,4211,1,0,0
sEDS,s08,290,67.123,50,0,0,4.5834,10.862,3.65042835678211,11.3230706707129,4,3044,1,0,0
sEDS,s08,291,69.606,90,0,0,4.0496,10.893,4.43642835678211,10.9790706707129,4,2806,1,0,0
sEDS,s08,292,45.387,50,0,0,8.0891,8.1991,8.65252835678211,7.76807067071289,4,3216,1,0,0
sEDS,s08,293,78.718,90,0,0,2.337,11.715,1.10174835678211,12.3550706707129,4,3296,1,0,0
sEDS,s08,294,137.25,130,0,0,-8.3944,7.7604,-8.64037164321789,7.36677067071289,4,2929,1,0,0
sEDS,s08,295,123.06,130,0,0,-6.3982,9.8297,-5.99647164321789,10.1760706707129,4,3576,1,0,0
sEDS,s08,296,75.684,50,0,0,3.1155,12.209,2.74532835678211,11.5810706707129,4,3256,1,0,0
sEDS,s08,297,65.298,90,0,0,5.0987,11.084,5.07962835678211,10.6347706707129,4,3128,1,0,0
sEDS,s08,298,140.64,130,0,0,-8.5768,7.0355,-9.59277164321789,6.79337067071289,4,2976,1,0,0
sEDS,s08,299,72.589,90,0,0,3.7927,12.095,2.95962835678211,11.2940706707129,4,3328,1,0,0
sEDS,s08,300,37.668,50,0,0,8.9983,6.9467,9.93872835678211,6.99407067071289,4,3112,1,0,0
sEDS,s08,301,136.16,130,0,0,-8.084,7.7642,-8.92627164321789,6.53537067071289,4,4564,1,0,0
sEDS,s08,302,70.496,50,0,0,4.3085,12.164,4.50792835678211,10.9500706707129,4,3813,1,0,0
sEDS,s08,303,76.857,90,0,0,2.9445,12.61,2.76912835678211,11.5810706707129,4,3254,1,0,0
sEDS,s08,304,105.62,90,0,0,-3.18,11.373,-4.32907164321789,11.8390706707129,4,3349,1,0,0
sEDS,s08,305,42.227,50,0,0,8.4667,7.6844,9.91492835678211,6.65007067071289,4,3170,1,0,0
sEDS,s08,306,111.53,130,0,0,-4.1866,10.612,-5.47237164321789,11.1510706707129,4,4683,1,0,0
sEDS,s18,46,29.785,50,0,0,10.602,6.0683,11.480424846005,4.97551092550684,1,7970,1,1,0
sEDS,s18,47,93.313,90,0,0,-0.7055,12.189,0.189685846004998,12.7732109255068,1,4234,1,1,0
sEDS,s18,48,121.48,130,0,0,-6.3515,10.374,-5.955775153995,11.6262109255068,1,3649,1,1,0
sEDS,s18,49,154.55,130,0,0,-11.002,5.2357,-10.457575153995,5.77821092550684,1,4150,1,1,0
sEDS,s18,50,51.243,50,0,0,7.7914,9.7053,8.550324846005,9.56221092550684,1,5914,1,1,0
sEDS,s18,51,86.468,90,0,0,0.7408,12.001,3.381524846005,11.1675109255068,1,7038,1,1,0
sEDS,s18,52,91.238,90,0,0,-0.2631,12.179,-0.429625153995002,11.6262109255068,1,5280,1,1,0
sEDS,s18,53,158.59,130,0,0,-11.434,4.4841,-9.933575153995,5.17621092550684,1,3787,1,1,0
sEDS,s18,54,51.21,50,0,0,7.5396,9.3807,8.050124846005,8.73091092550684,1,4047,1,1,0
sEDS,s18,55,90.282,90,0,0,-0.0598,12.139,-0.286705153995002,12.1422109255068,1,3599,1,1,0
sEDS,s18,56,156.88,130,0,0,-11.128,4.7509,-10.195575153995,5.60621092550684,1,3553,1,1,0
sEDS,s18,57,53.828,50,0,0,7.1538,9.7844,7.740424846005,8.81691092550684,1,4445,1,1,0
sEDS,s18,58,75.705,50,0,0,3.003,11.786,3.738824846005,11.6262109255068,1,5303,1,1,0
sEDS,s18,59,54.318,90,0,0,7.0054,9.7554,5.882524846005,10.4222109255068,1,5189,1,1,0
sEDS,s18,60,116.35,130,0,0,-5.3539,10.809,-6.312975153995,10.1069109255068,1,5193,1,1,0
sEDS,s18,61,148.4,130,0,0,-10.267,6.3159,-9.885575153995,5.69221092550684,1,5245,1,1,0
sEDS,s18,62,84.793,90,0,0,1.1105,12.185,-0.0723251539950016,12.2572109255068,1,4775,1,1,0
sEDS,s18,63,82.607,50,0,0,1.5635,12.049,2.857424846005,12.7442109255068,1,5671,1,1,0
sEDS,s18,118,97.71,130,0,0,-1.6332,12.064,-2.835375153995,11.1962109255068,2,4379,1,1,0
sEDS,s18,119,59.796,50,0,0,6.2118,10.671,4.477224846005,11.1389109255068,2,4360,1,1,0
sEDS,s18,120,53.155,90,0,0,7.2223,9.6383,2.905124846005,12.7442109255068,2,4194,1,1,0
sEDS,s18,121,111.67,90,0,0,-4.472,11.257,-4.073975153995,11.4832109255068,2,4374,1,1,0
sEDS,s18,122,54.017,50,0,0,7.0949,9.7715,6.454224846005,10.7375109255068,2,4569,1,1,0
sEDS,s18,123,93.464,130,0,0,-0.7356,12.153,-1.620575153995,12.7442109255068,2,4109,1,1,0
sEDS,s18,124,131.76,130,0,0,-7.9943,8.9529,-6.956175153995,9.79151092550684,2,3754,1,1,0
sEDS,s18,125,25.583,50,0,0,11.105,5.3165,8.979024846005,7.01091092550684,2,7735,1,1,0
sEDS,s18,126,86.704,90,0,0,0.6971,12.104,4.810624846005,10.6229109255068,2,4135,1,1,0
sEDS,s18,127,131.1,130,0,0,-7.9617,9.126,-7.503975153995,9.16091092550684,2,3509,1,1,0
sEDS,s18,128,126.42,90,0,0,-7.1921,9.7479,-4.955275153995,10.6515109255068,2,4483,1,1,0
sEDS,s18,129,27.577,50,0,0,10.845,5.6643,10.646424846005,5.52021092550684,2,4413,1,1,0
